"Rank","Word","Word in English","Happiness Score","Standard Deviation of Ratings"
"93","مسرور","Pleased","7.66","1.35"
"94","ربي","RBI","7.64","1.64"
"95","محظوظين","Lucky","7.64","0.98"
"96","يحب","Loves","7.64","1.03"
"97","الاطفال","Kids","7.64","1.41"
"98","يحبني","Loves me","7.64","1.26"
"99","والداي","My parents","7.64","1.4"
"100","رائعين","Fantastic","7.62","0.97"
"101","حفلات","Concerts","7.62","1.14"
"102","زفاف","Wedding","7.62","1.51"
"103","فائز","Winner","7.62","1.37"
"104","أحبه","I love it","7.62","1.12"
"105","طفلك","Child","7.62","1.18"
"106","فاز","Won","7.6","1.21"
"107","نحتفل","Celebrate","7.6","0.99"
"108","تحبني","Love me","7.6","1.2"
"109","الكنز","Treasure","7.6","1.16"
"110","رومانسية","Romantic","7.6","1.2"
"111","نتزوج","Get married","7.6","1.2"
"112","الخير","Goodness","7.6","1.14"
"113","الشاطىء","Beach","7.6","1.11"
"114","الحفلة","Concert","7.6","0.99"
"115","عائلتى","My family","7.6","1.34"
"116","أطفالك","Children","7.6","1.31"
"117","الالعاب","Games","7.6","1.05"
"118","الهدية","Gift","7.58","0.86"
"119","أحبها","I love","7.58","1.16"
"120","رائعه","Wonderful","7.58","1.2"
"121","سعدت","I had the pleasure","7.58","1.18"
"122","لذيذ","Delicious","7.58","0.93"
"123","الزهور","Flowers","7.56","1.15"
"124","المحظوظ","Lucky","7.56","1.13"
"125","قمر","Moon","7.56","1.37"
"126","أصدقاء","Friends","7.56","1.15"
"127","الهدايا","Gifts","7.56","1.07"
"128","ممتعا","Fun","7.56","1.18"
"129","والديك","And parents","7.56","1.39"
"130","يحبها","Loved","7.56","1.33"
"131","جذابة","Attractive","7.56","1.15"
"132","تفوز","Wins","7.56","1.21"
"133","فزت","I won","7.56","1.36"
"134","الصداقة","Friendship","7.56","1.13"
"135","العائلة","Family","7.56","1.31"
"136","سروري","Pleasure","7.56","1.03"
"137","ربحنا","Won","7.56","1.26"
"138","ابنتى","Daughter","7.54","1.39"
"139","عيد","Holiday","7.54","1.46"
"140","جميله","Beautiful","7.54","1.09"
"141","نجح","Succeeded","7.54","1.27"
"142","الاصدقاء","Friends","7.54","1.07"
"143","الأصدقاء","Friends","7.52","1.09"
"144","عبقري","Genius","7.52","1.16"
"145","احبها","I love it","7.52","1.22"
"146","رب","Lord","7.52","1.52"
"147","زواجي","My marriage","7.52","1.4"
"148","والدك","Your father","7.52","1.4"
"149","الجميله","Beauties","7.52","0.97"
"150","قبلة","Kiss","7.52","1.18"
"151","محبوب","Lovable","7.52","1.07"
"152","ابني","My son","7.52","1.37"
"153","شجاعة","Courage","7.52","1.16"
"154","المتعة","Fun","7.52","1.31"
"155","الحفله","Concert","7.5","1.2"
"156","تبتسم","Smiling","7.5","0.99"
"157","الجائزة","Award","7.5","1.18"
"158","إبنك","Son","7.5","1.39"
"159","ناجحة","Successful","7.5","1.31"
"160","فاتنة","Babe","7.5","1.13"
"161","حبى","My Love","7.5","1.43"
"162","الزواج","Marriage","7.5","1.28"
"163","الحفلات","Concerts","7.5","1.15"
"164","ثروة","Wealth","7.5","1.27"
"165","أستمتع","I enjoy","7.5","1.28"
"166","الرائع","Wonderful","7.5","1.22"
"167","الذكي","Intelligent","7.5","1.18"
"168","هدية","Gift","7.5","1.11"
"169","مضحكا","Funny","7.5","1.28"
"170","أحببت","I liked","7.5","1.17"
"171","الرومانسية","Romance","7.5","1.2"
"172","هدايا","Gifts","7.48","1.15"
"173","صديق","Friend","7.48","1.07"
"174","تهانينا","Congratulations","7.48","1.16"
"175","والدي","My father","7.48","1.43"
"176","زهور","Flowers","7.48","1.09"
"177","نكتة","Joke","7.48","1.23"
"178","جائزة","Award","7.48","1.11"
"179","تزوج","Married","7.48","1.16"
"180","أحب","I love","7.48","1.13"
"181","استمتعت","Enjoy","7.48","1.22"
"182","الألعاب","Games","7.48","1.2"
"183","جميل","Beautiful","7.48","1.09"
"184","وردة","Rose","7.48","1.07"
"185","حفله","Concert","7.46","1.39"
"186","طفلي","My child","7.46","1.25"
"187","تزوجت","Married","7.46","1.25"
"188","اصدقاء","Friends","7.46","1.16"
"189","تحب","Like","7.46","1.05"
"190","الجميل","Beautiful","7.46","1.11"
"191","احبه","He loved","7.46","1.18"
"192","وأمي","And Mom","7.46","1.4"
"193","بابا","Papa","7.46","1.54"
"194","عائلتي","My family","7.44","1.28"
"195","ابنك","Son","7.44","1.46"
"196","طفلتي","My baby","7.44","1.25"
"197","محظوظون","Fortunate","7.44","0.93"
"198","تنجح","Succeed","7.44","1.09"
"199","الصحة","Health","7.44","1.25"
"200","عظيم","Great","7.44","1.01"
"201","تربح","Win","7.44","1.25"
"202","إبني","My son","7.44","1.36"
"203","صديقى","Siddiqui","7.44","1.11"
"204","حلوة","Sweet","7.44","0.91"
"205","للروعة","Splendor","7.42","1.14"
"206","مهرجان","Festival","7.42","1.11"
"207","ذكاء","Intelligent","7.42","1.2"
"208","أحببتها","I loved","7.42","1.5"
"209","بطل","Champion","7.42","1.13"
"210","جميلا","Beautiful","7.42","1.01"
"211","الحلوة","Sweet","7.42","1.18"
"212","أطفال","Children","7.42","1.16"
"213","ملاك","Angel","7.42","1.26"
"214","فخورة","Proud","7.42","1.29"
"215","الصديق","Siddiq","7.42","1.05"
"216","ابى","Abe","7.42","1.26"
"217","أحببته","I loved it","7.42","1.25"
"218","رضيع","Baby","7.42","1.18"
"219","ابنتي","My daughter","7.42","1.33"
"220","أغنياء","Rich","7.42","1.14"
"221","تحبينه","Love him","7.42","1.14"
"222","النصر","Victory","7.42","1.28"
"223","لذيذة","Delicious","7.4","1.09"
"224","مذهل","Stunning","7.4","1.14"
"225","كنز","Treasure","7.4","1.34"
"226","الرحمة","Mercy","7.4","1.14"
"227","تهاني","Congratulations","7.4","1.31"
"228","أبى","Dad","7.4","1.55"
"229","اللطيف","Latif","7.4","1.26"
"230","طفلة","Girl","7.4","1.11"
"231","أطفالنا","Our children","7.4","1.37"
"232","للأطفال","For children","7.4","1.07"
"233","محظوظ","Lucky","7.4","1.21"
"234","ابي","Abe","7.4","1.32"
"235","نحب","Love","7.4","1.12"
"236","أصدقائي","My friends","7.4","1.26"
"237","أم","Or","7.4","1.4"
"238","ألعاب","Games","7.4","1.28"
"239","حرية","Freedom","7.4","1.37"
"240","أولادي","My children","7.4","1.36"
"241","الذكاء","Intelligence","7.4","1.18"
"242","السلام","Peace","7.4","1.36"
"243","جمال","Jamal","7.38","1.23"
"244","تحبها","Love","7.38","1.55"
"245","عاشق","Lover","7.38","1.24"
"246","زواج","Marriage","7.38","1.56"
"247","وسيم","Handsome","7.38","1.09"
"248","العروس","Bride","7.38","1.1"
"249","الحفل","Concert","7.38","1.19"
"250","تحبه","Love","7.36","1.1"
"251","العاب","Games","7.36","1.19"
"252","رحمة","Mercy","7.36","1.34"
"253","نزهة","Picnic","7.36","1.17"
"254","أبوك","Father","7.36","1.61"
"255","محمد","Mohammed","7.36","1.69"
"256","الأب","Father","7.36","1.75"
"257","الطفل","Child","7.36","1.08"
"258","فخور","Proud","7.36","0.96"
"259","أجمل","Beautiful","7.36","1.1"
"260","احب","I love","7.36","1.48"
"261","حفل","Ceremony","7.36","1.21"
"262","القمر","Moon","7.34","1.45"
"263","الملاك","Angel","7.34","1.24"
"264","رومانسي","Romantic","7.34","1.22"
"265","أمك","Mother","7.34","1.72"
"266","الأبطال","Heroes","7.34","1.06"
"267","اصدقائي","My friends","7.34","1.24"
"268","البطل","Hero","7.34","1.19"
"269","يسعدني","I am pleased","7.34","1.24"
"270","أتزوج","Get married","7.34","1.19"
"271","ذكي","Intelligent","7.34","1.14"
"272","الربيع","Spring","7.34","1.17"
"273","الثقة","Confidence","7.34","1.12"
"274","امل","I hope","7.34","1.44"
"275","عائلة","Family","7.34","1.39"
"276","أخى","Brother","7.34","1.42"
"277","صحة","Health","7.32","1.38"
"278","السلامة","Safety","7.32","1.15"
"279","العدل","Justice","7.32","1.39"
"280","والد","Father","7.32","1.52"
"281","مرتاح","Relaxed","7.32","1.13"
"282","تتزوج","Married","7.32","1.49"
"283","محظوظة","Lucky","7.32","1.08"
"284","صادق","Sadik","7.32","1.3"
"285","الحمد","Praise","7.32","1.36"
"286","خير","Good","7.32","1.11"
"287","الأزهار","Flowers","7.32","1.11"
"288","يحبون","Love","7.32","0.94"
"289","الشجاعة","Courage","7.3","0.91"
"290","طفل","Baby","7.3","1.17"
"291","راحة","Comfort","7.3","1.28"
"292","ابنتك","Daughter","7.3","1.42"
"293","أصدقائك","FRIENDS","7.3","1.39"
"294","الذهب","Gold","7.3","1.18"
"295","احسنت","Well done","7.3","1.3"
"296","المجوهرات","Jewelry","7.3","1.36"
"297","ذكية","Smart","7.3","1.22"
"298","عبقرية","Genius","7.3","1.17"
"299","شروق","Sunrise","7.3","1.07"
"300","الاب","Father","7.3","1.5"
"301","ام","Or","7.3","1.56"
"302","صغيرتي","Petite","7.3","1.25"
"303","لطيف","Nice","7.3","1.36"
"304","الأسرة","Family","7.3","1.37"
"305","امك","Lamech","7.3","1.67"
"306","الأخوة","Brothers","7.3","1.34"
"307","ظريف","Zarif","7.3","1.11"
"308","زوجتي","My wife","7.3","1.47"
"309","البطولة","Tournament","7.28","1.05"
"310","الزوجة","Wife","7.28","1.25"
"311","اجازة","Vacation","7.28","1.25"
"312","الزهرة","Venus","7.28","1.28"
"313","شاطئ","Beach","7.28","1.21"
"314","الأفضل","Best","7.28","1.07"
"315","الآباء","Parents","7.28","1.2"
"316","تحبين","You like","7.28","1.34"
"317","حلو","Sweet","7.28","1.18"
"318","مزاح","Lark","7.28","1.18"
"319","موهبة","Talent","7.28","0.99"
"320","الحلوى","Candy","7.28","1.01"
"321","العدالة","Justice","7.26","1.43"
"322","غنى","Sang","7.26","1.37"
"323","الجمال","Beauty","7.26","1.4"
"324","المزاح","Joking","7.26","1.24"
"325","الشهرة","Goodwill","7.26","1.14"
"326","عائلتنا","Our family","7.26","1.31"
"327","سينجح","Succeed","7.26","1.08"
"328","هديه","Gift","7.26","1.12"
"329","عزيزتي","Dear","7.26","1.16"
"330","أصحاب","Owners","7.26","1.17"
"331","الأمل","Hope","7.26","1.31"
"332","استمتع","Enjoy","7.26","1.51"
"333","إبنتك","Daughter","7.26","1.31"
"334","غني","Needless","7.26","1.14"
"335","صديقتى","My girlfriend","7.26","1.48"
"336","اطفال","Children","7.26","1.34"
"337","عزيزى","Dear","7.24","1.17"
"338","مخلص","Savior","7.24","1.04"
"339","المثالية","Ideal","7.24","1.35"
"340","لعبة","Game","7.24","1.24"
"341","اجمل","Beautiful","7.24","1.1"
"342","اللطيفة","Nice","7.24","0.94"
"343","مرحى","Hurrah","7.24","1.1"
"344","أحرار","Free","7.24","1.12"
"345","صديقة","Girlfriend","7.24","1.17"
"346","للفوز","To win","7.24","1.12"
"347","صديقتك","Girlfriend","7.24","1.24"
"348","زوجتك","Wife","7.24","1.35"
"349","شجاع","Brave","7.24","1.15"
"350","ترقية","Upgrade","7.24","1.22"
"351","حلوى","Candy","7.24","1.22"
"352","الابن","Jr.","7.24","1.2"
"353","العظيم","Great","7.24","1.32"
"354","آمنة","Safe","7.24","1.04"
"355","برافو","Bravo","7.22","1.37"
"356","إحترام","Respect","7.22","1.17"
"357","عظيمة","Great","7.22","1.07"
"358","اصدقائك","Friends","7.22","1.23"
"359","الأطفال","Children","7.22","1.43"
"360","نظيف","Clean","7.22","1.13"
"361","بارعة","Ingenious","7.22","1.13"
"362","محترم","Respectable","7.22","1.22"
"363","عائله","Family","7.22","1.39"
"364","اخى","My brother","7.22","1.22"
"365","مصر","Egypt","7.2","2.04"
"366","أختى","My sister","7.2","1.26"
"367","والأطفال","And children","7.2","1.31"
"368","ابنى","My son","7.2","1.4"
"369","الحياة","Life","7.2","1.31"
"370","السباحة","Swimming","7.2","1.16"
"371","متزوج","Married","7.2","1.44"
"372","زوجة","Wife","7.2","1.36"
"373","الدولارات","Dollars","7.2","1.32"
"374","الغناء","Singing","7.2","1.28"
"375","الطفلة","Girl","7.2","1.07"
"376","الإيمان","Faith","7.2","1.32"
"377","إبنتي","Daughter","7.2","1.36"
"378","أحسنت","Well done","7.2","1.21"
"379","البيتزا","Pizza","7.2","1.32"
"380","اللعب","Play","7.2","1.09"
"381","عائلتك","Family","7.2","1.41"
"382","الإحترام","Respect","7.2","1.09"
"383","أخ","Brother","7.18","1.35"
"384","أبطال","Champions","7.18","1.35"
"385","ربح","Profit","7.18","1.24"
"386","امزح","Kidding","7.18","1.24"
"387","إجازة","Leave","7.18","1.29"
"388","أب","AP","7.18","1.41"
"389","لطيفا","Nice","7.18","1.06"
"390","صديقتي","My girlfriend","7.18","1.06"
"391","حديقة","Garden","7.18","1.06"
"392","صحيحة","Correct","7.18","1.32"
"393","صادقة","Honest","7.18","1.06"
"394","أميرة","Princess","7.18","1.08"
"395","المهرج","Clown","7.18","1.42"
"396","اخي","Only","7.18","1.66"
"397","أمزح","Joking","7.18","1.08"
"398","الأخ","Brother","7.18","1.3"
"399","الذهبي","Golden","7.18","1.27"
"400","جواز","Passport","7.18","1.6"
"401","مدهش","Amazing","7.18","1.26"
"402","الهى","My God","7.18","1.61"
"403","استمتعتم","استمتعتم","7.18","1.02"
"404","مرحبا","Hello","7.16","1.11"
"405","العزيزة","Dear","7.16","1.25"
"406","زوجتى","My wife","7.16","1.63"
"407","العاطفة","Passion","7.16","1.25"
"408","صغيرى","BUB","7.16","1.3"
"409","تمتع","Enjoy","7.16","1.22"
"410","الافضل","Better","7.16","1.33"
"411","أذكى","Smarter","7.16","1.15"
"412","الطيب","Tayeb","7.16","1.09"
"413","أمان","Safety","7.16","1.49"
"414","يمزح","Flirting","7.14","1.31"
"415","وأبي","And Dad","7.14","1.59"
"416","العظيمة","Great","7.14","1.31"
"417","مثالية","Ideal","7.14","1.31"
"418","شقيقتي","My sister","7.14","1.34"
"419","لطيفة","Nice","7.14","1.11"
"420","معجزة","Miracle","7.14","1.18"
"421","دولارات","Dollars","7.14","1.57"
"422","لطيفه","Latifa","7.14","0.97"
"423","أشكرك","Thank you","7.14","1.12"
"424","أخي","Brother","7.14","1.2"
"425","ولدي","I have","7.14","1.59"
"426","الانترنت","Online","7.14","1.34"
"427","حلوتي","Sweetie","7.14","1.12"
"428","الماس","Diamond","7.14","1.41"
"429","الموسيقية","Musical","7.14","1.21"
"430","الموسيقى","Music","7.14","1.46"
"431","لطفاء","Kind","7.14","1.01"
"432","شمس","Sun","7.14","1.09"
"433","تستمتع","Enjoy","7.12","1.42"
"434","جدتى","Grandmother","7.12","1.36"
"435","الشرف","Honor","7.12","1.22"
"436","بلادي","My","7.12","1.29"
"437","طفلا","Children","7.12","1.15"
"438","موسيقية","Musical","7.12","1.15"
"439","الشكر","Thanksgiving","7.12","1.06"
"440","موهوب","Talented","7.12","1.04"
"441","طيبة","Good","7.12","1.06"
"442","عادل","Just","7.12","1.35"
"443","الأحلام","Dreams","7.12","1.14"
"444","صديقي","Siddiqui","7.12","1.32"
"445","الوسيم","Wasim","7.12","1.38"
"446","المحترمون","Distinguished","7.12","1.26"
"447","المثالي","Ideal","7.12","1.24"
"448","ممتن","Grateful","7.12","1.32"
"449","زواجنا","Our marriage","7.12","1.39"
"450","أصدقائنا","Our friends","7.12","1.26"
"451","المطر","Rain","7.12","1.19"
"452","التخرج","Graduation","7.12","1.27"
"453","جيدة","Good","7.12","1"
"454","موسيقى","Music","7.12","1.24"
"455","ذكى","Smart","7.12","1.19"
"456","زوجك","Husband","7.12","1.52"
"457","صديقنا","Our friend","7.12","1.12"
"458","أقوياء","Strong","7.1","1.05"
"459","الإنسانية","Humanitarian","7.1","1.28"
"460","سررت","Please","7.1","1.23"
"461","زهرة","Flower","7.1","1.2"
"462","عزيزتى","Dear","7.1","1.05"
"463","المال","Money","7.1","1.3"
"464","أسعد","As'ad","7.1","1.3"
"465","والدة","Mother","7.1","1.59"
"466","كريم","Cream","7.1","1.27"
"467","للحفلة","For the party","7.1","1.3"
"468","أصدقائه","Friends","7.1","1.17"
"469","الوطن","Home","7.1","1.66"
"470","مريح","Comfortable","7.1","0.99"
"471","المفضلة","Favorites","7.1","1.13"
"472","بلدي","My","7.1","1.76"
"473","آمن","Safe","7.1","1.23"
"474","الأميرة","Princess","7.1","1.2"
"475","بأمان","Safely","7.1","0.97"
"476","البنات","Girls","7.1","1.3"
"477","ناعم","Smooth","7.08","1.14"
"478","أختي","My sister","7.08","1.29"
"479","بارع","Witty","7.08","1.31"
"480","الأموال","Money","7.08","1.29"
"481","مفيدة","Useful","7.08","1.07"
"482","المعجبين","Fans","7.08","1.34"
"483","العسل","Honey","7.08","1.19"
"484","نظيفة","Clean","7.08","1.01"
"485","الإله","God","7.08","1.78"
"486","أماه","Ma","7.08","1.58"
"487","عسل","Honey","7.08","1.01"
"488","أخيك","Brother","7.08","1.4"
"489","الفجر","Dawn","7.08","1.05"
"490","الشاطئ","Beach","7.08","1.16"
"491","صديقك","Friend","7.08","1.16"
"492","يلعبون","Playing","7.08","0.97"
"493","أخاك","Brother","7.08","1.41"
"494","مثالي","Ideal","7.08","1.38"
"495","الأولاد","Boys","7.08","1.19"
"496","الموسيقي","Music","7.08","1.35"
"497","طفله","Child","7.08","1.19"
"498","أغنية","Song","7.08","1.01"
"499","الأخت","Sister","7.08","1.43"
"500","يعجبنى","I like","7.08","1.01"
"501","زوجي","My husband","7.08","1.65"
"502","الهدوء","Calm","7.06","1.35"
"503","تعجبك","You like","7.06","1.11"
"504","سلام","Peace","7.06","1.56"
"505","معجبة","Impressed","7.06","0.98"
"506","تكسب","Earn","7.06","1.33"
"507","النجاة","Deliverance","7.06","1.3"
"508","الفتيات","Girls","7.06","1.35"
"509","النور","Noor","7.06","1.22"
"510","تعجبني","Dislikes","7.06","1"
"511","جديدة","New","7.06","1.08"
"512","فنون","Arts","7.06","1.04"
"513","جدتي","Grandmother","7.06","1.38"
"514","ثقة","Confidence","7.06","1.2"
"515","نجوت","I survived","7.06","1.27"
"516","الحلم","Dream","7.06","1.11"
"517","قلبى","Alby","7.06","1.22"
"518","الجليل","Galilee","7.06","1.42"
"519","الآمن","Safe","7.06","1.24"
"520","أبناء","Sons","7.06","1.27"
"521","معجب","Fan","7.06","0.98"
"522","حامل","Pregnant","7.06","1.3"
"523","الزوج","The pair","7.04","1.74"
"524","الأعظم","Great","7.04","1.51"
"525","طيب","Ok","7.04","1.21"
"526","الفاكهة","Fruit","7.04","1.19"
"527","عظيما","Great","7.04","1.14"
"528","مشهورة","Famous","7.04","1.18"
"529","أبيض","White","7.04","1.4"
"530","أشكركم","Thank you","7.04","1.19"
"531","القلوب","Hearts","7.04","0.97"
"532","بالأمان","Safe","7.04","1.38"
"533","قلبي","My heart","7.04","1.44"
"534","ولدى","Upon","7.04","1.55"
"535","أموال","Funds","7.04","1.52"
"536","تمزح","Kidding","7.02","1.04"
"537","نرقص","Dance","7.02","1.27"
"538","المجد","Glory","7.02","1.27"
"539","الإبن","Jr.","7.02","1.38"
"540","صاحبي","Authors","7.02","0.91"
"541","جيد","Good","7.02","0.82"
"542","الحديقة","Garden","7.02","0.98"
"543","الذهبية","Gold","7.02","1.22"
"544","ذهبية","Gold","7.02","1.19"
"545","الموهبة","Talent","7.02","1.25"
"546","ألعب","Play","7.02","1.24"
"547","الطيبة","Good","7.02","1.02"
"548","يلعب","Plays","7.02","1.12"
"549","الأشجار","Trees","7.02","1.29"
"550","صغيري","BUB","7.02","1.42"
"551","جيده","Good","7.02","0.91"
"552","شقيق","Brother","7.02","1.29"
"553","السلامه","Safety","7.02","1.33"
"554","آمين","Amen","7.02","1.32"
"555","الفنون","Arts","7.02","1.04"
"556","شكرآ","ÔßŃÂ","7.02","1.25"
"557","جذاب","Attractive","7.02","1.2"
"558","الحياه","Life","7.02","1.52"
"559","المسرح","Theater","7","1.09"
"560","العلماء","Scientists","7","1.21"
"561","إبن","Son","7","1.62"
"562","مفاجأة","Surprise","7","1.4"
"563","جديده","New","7","1.12"
"564","الكعكة","Cake","7","1.31"
"565","جديد","New","7","1.36"
"566","الطعام","Food","7","1.14"
"567","صالح","Saleh","7","1.14"
"568","أفضل","Best","7","1.09"
"569","هدوء","Calm","7","1.34"
"570","العب","Play","7","1.21"
"571","ملكة","Queen","7","1.26"
"572","أختك","Sister","7","1.31"
"573","العزيز","Aziz","7","1.09"
"574","مرحب","Welcome","7","1.03"
"575","احترام","Respect","7","1.21"
"576","لعب","Play","7","1.29"
"577","الاحترام","Respect","7","1.14"
"578","شكرا","Thank you","7","1.03"
"579","جيدا","Well","6.98","1.15"
"580","محترف","Professional","6.98","1.15"
"581","كعكة","Cake","6.98","1.13"
"582","متحمسة","Enthusiastic","6.98","1.06"
"583","لحفلة","Concert","6.98","1.12"
"584","الجديد","New","6.98","1.17"
"585","الأغنياء","Rich","6.98","1.41"
"586","السينما","Cinema","6.98","1.19"
"587","عاطفية","Emotional","6.98","1.02"
"588","الرضيع","Baby","6.98","1.27"
"589","الألوان","Colors","6.98","1.25"
"590","المياة","Water","6.98","1.38"
"591","ياعزيزي","Dear","6.98","1.1"
"592","صالحة","Valid","6.98","1.36"
"593","صديقه","Friend","6.98","1.12"
"594","للرب","For the Lord","6.98","1.42"
"595","اموال","Money","6.98","1.5"
"596","يعجبك","Like","6.98","0.94"
"597","جدك","Grandfather","6.98","1.74"
"598","مدهشة","Amazing","6.96","1.4"
"599","اختك","Sister","6.96","1.46"
"600","أمها","Her mother","6.96","1.41"
"601","مميز","Featured","6.96","1.05"
"602","صحتك","Your Health","6.96","1.24"
"603","البحر","Sea","6.96","1.35"
"604","موسيقي","Musician","6.96","1.46"
"605","البركة","Baraka","6.96","1.21"
"606","الشمس","Sun","6.96","1.18"
"607","أحلامك","Dreams","6.96","1.48"
"608","مزحة","Prank","6.96","1.51"
"609","المرأة","Women","6.96","1.31"
"610","الدين","Religion","6.96","1.54"
"611","متزوجة","Married","6.96","1.59"
"612","الفتاة","Girl","6.96","1.35"
"613","اختي","My sister","6.96","1.23"
"614","الراحة","Comfort","6.96","1.23"
"615","الجديده","New","6.96","1.18"
"616","إنجاز","Completion","6.96","1.07"
"617","الطبيعة","Nature","6.96","1.21"
"618","مسرحية","Play","6.94","1.33"
"619","مذهلة","Amazing","6.94","1.02"
"620","متحمس","Excited","6.94","1.08"
"621","حياه","LIFE","6.94","1.39"
"622","صحيحا","True","6.94","1.19"
"623","أعجبك","Like","6.94","1.06"
"624","جدى","Grandfather","6.94","1.35"
"625","عطلة","Holiday","6.94","1.66"
"626","أرقص","Dance","6.94","1.32"
"627","ترقص","Dance","6.94","1.5"
"628","عزيز","Aziz","6.94","1.2"
"629","أخوك","Brother","6.94","1.22"
"630","تغني","Sings","6.94","1.22"
"631","حياة","Life","6.94","1.24"
"632","والدته","His mother","6.94","1.75"
"633","مميزة","Featured","6.94","1.25"
"634","المحترم","Esquire","6.94","1.35"
"635","السيرك","Circus","6.94","1.42"
"636","النقود","Money","6.94","1.32"
"637","الرياضة","Sports","6.94","1.33"
"638","لأبي","For dad","6.94","1.48"
"639","جديدا","New","6.94","1.11"
"640","عادلة","Fair","6.94","1.22"
"641","أمنية","Security","6.94","1.3"
"642","الملكة","Queen","6.94","1.48"
"643","أبن","Son","6.92","1.54"
"644","رياضية","Sports","6.92","1.1"
"645","like","like","6.92","1.4"
"646","الأغنية","Song","6.92","1.08"
"647","صح","True","6.92","1.26"
"648","أباك","APAC","6.92","1.61"
"649","التحية","Greeting","6.92","1.01"
"650","لنلعب","To play","6.92","1.21"
"651","اللعبة","Game","6.92","1.16"
"652","طبيعية","Natural","6.92","1.35"
"653","زوجين","Couple","6.92","1.55"
"654","الرفيق","Comrade","6.92","1.29"
