"Rank","Word","Word in English","Happiness Score","Standard Deviation of Ratings"
"125","anniversaire","birthday","7.5","0.99"
"126","l'espoir","hope","7.5","1.2"
"127","dream","dream","7.5","1.15"
"128","great","great","7.5","1.15"
"129","réussite","achievement","7.5","1.11"
"130","content","happy","7.5","1.47"
"131","marrant","funny","7.5","1.11"
"132","birthday","birthday","7.48","1.27"
"133","libération","release","7.48","1.22"
"134","positive","positive","7.48","1.27"
"135","fêtes","holidays","7.48","1.25"
"136","merciiii","merciiii","7.48","1.46"
"137","aiment","love","7.46","1.37"
"138","ahahaha","ahahaha","7.46","1.47"
"139","jouir","enjoy","7.46","1.16"
"140","summer","summer","7.46","1.25"
"141","désir","craving","7.46","1.11"
"142","chance","luck","7.46","1.15"
"143","miracle","miracle","7.46","1.23"
"144","belles","beautiful","7.46","1.15"
"145","fun","fun","7.46","1.01"
"146","zen","zen","7.46","1.23"
"147","perfect","perfect","7.44","1.49"
"148","t'aimes","love you","7.44","1.34"
"149","sympa","nice","7.44","0.99"
"150","compliment","compliment","7.44","1.11"
"151","passions","emotions","7.44","1.05"
"152","cœur","heart","7.44","1.23"
"153","hahahahaha","hahahahaha","7.44","1.59"
"154","sun","sun","7.44","1.46"
"155","enjoy","enjoy","7.44","1.05"
"156","jolies","pretty","7.42","0.99"
"157","drole","funny","7.42","1.11"
"158","confiance","trust","7.42","1.18"
"159","art","art","7.42","1.26"
"160","cœurs","hearts","7.42","1.31"
"161","sympathique","sympathetic","7.42","0.93"
"162","réussir","succeed","7.42","1.16"
"163","drôle","funny","7.42","1.21"
"164","douceur","sweetness","7.42","1.09"
"165","hihihi","hihihi","7.4","1.12"
"166","gentille","nice","7.4","1.11"
"167","gagner","win","7.4","1.2"
"168","delicious","delicious","7.4","1.09"
"169","gentil","nice","7.38","1.1"
"170","music","music","7.38","1.1"
"171","l'anniversaire","birthday","7.38","0.99"
"172","papa","Dad","7.38","1.38"
"173","printemps","spring","7.38","1.05"
"174","sympas","nice","7.38","1.07"
"175","laugh","laugh","7.38","1.29"
"176","jouissance","enjoyment","7.38","1.18"
"177","beau","beautiful","7.38","1.05"
"178","lovely","lovely","7.38","1.07"
"179","chocolat","Chocolate","7.38","1.12"
"180","charme","charm","7.36","1.1"
"181","tendre","tender","7.36","1.16"
"182","ahahah","ahahah","7.36","1.26"
"183","intelligent","Intelligent","7.36","1.08"
"184","fidèle","faithful","7.36","1.05"
"185","sympathie","sympathy","7.36","0.96"
"186","Îles","Islands","7.34","1.24"
"187","tolérance","tolerance","7.34","1.26"
"188","magique","magic","7.34","1.32"
"189","fidélité","faithfulness","7.34","1.02"
"190","douce","fresh","7.34","1.06"
"191","bienvenue","Welcome","7.34","1.19"
"192","rêvé","dream","7.34","1.14"
"193","réussi","successful","7.34","1.24"
"194","bonté","goodness","7.34","1.02"
"195","été","summer","7.34","1.27"
"196","gagnant","winner","7.34","1.41"
"197","jouets","toys","7.34","1.21"
"198","généreux","generous","7.34","1.08"
"199","noËl","christmas carol","7.34","1.49"
"200","satisfaction","satisfaction","7.34","1.15"
"201","brillante","brilliant","7.34","1.02"
"202","musiques","music","7.32","1.19"
"203","kiss","kiss","7.32","1.04"
"204","merciii","merciii","7.32","1.48"
"205","mignon","cute","7.32","1"
"206","danser","dance","7.32","1.15"
"207","bravo","Bravo","7.32","1.19"
"208","idéal","ideal","7.32","1.04"
"209","copains","friends","7.32","1.1"
"210","musique","Music","7.32","1.17"
"211","hahaha","hahaha","7.3","1.3"
"212","ouiiiii","ouiiiii","7.3","1.37"
"213","pretty","pretty","7.3","1.05"
"214","funny","funny","7.3","1.2"
"215","vivre","experience","7.3","1.37"
"216","joli","pretty","7.3","0.97"
"217","aimez","love","7.3","1.49"
"218","yeaaah","yeaaah","7.3","1.43"
"219","copine","girlfriend","7.3","1.15"
"220","meilleures","best","7.3","1.11"
"221","parfums","perfumes","7.28","1.14"
"222","taime","love you","7.28","1.5"
"223","bises","kisses","7.28","0.95"
"224","désirs","desires","7.28","1.09"
"225","bébés","babies","7.28","1.67"
"226","mignonne","Cute","7.28","1.05"
"227","massage","Massage","7.28","1.28"
"228","blagues","jokes","7.28","1.26"
"229","loisirs","Recreation","7.28","1.07"
"230","amie","friend","7.28","1.28"
"231","gratuit","Free","7.28","1.13"
"232","créatifs","Creative","7.26","1.23"
"233","libres","Free","7.26","1.24"
"234","fruits","fruit","7.26","1.14"
"235","merci","thank you","7.26","1.27"
"236","mer","Sea","7.26","1.17"
"237","solidarité","Solidarity","7.26","1.23"
"238","parfum","perfume","7.26","1.14"
"239","aimable","friendly","7.26","1.12"
"240","smile","smile","7.26","1.26"
"241","offrir","offer","7.26","0.92"
"242","génie","engineering","7.24","1.06"
"243","aimes","love","7.24","1.53"
"244","welcome","welcome","7.24","1.29"
"245","mariage","Wedding","7.24","1.62"
"246","étoile","star","7.24","0.92"
"247","fetes","celebrations","7.24","1.64"
"248","positives","positive","7.24","1.1"
"249","arts","arts","7.24","1.15"
"250","ange","Angel","7.24","1.36"
"251","kisses","kisses","7.24","1.46"
"252","librement","free","7.22","1.15"
"253","divertissement","entertaining","7.22","1"
"254","gratuites","Free","7.22","1.4"
"255","bébé","Baby","7.22","1.37"
"256","friend","friend","7.22","1.27"
"257","amor","amor","7.22","1.42"
"258","bebe","bebe","7.2","1.55"
"259","fleur","flower","7.2","1.01"
"260","oui","yes","7.2","1.16"
"261","beauty","beauty","7.2","1.03"
"262","réveillon","Eve","7.2","1.12"
"263","chocolate","chocolate","7.2","1.05"
"264","luck","luck","7.18","1.21"
"265","beach","beach","7.18","1.51"
"266","chances","chances","7.18","1.21"
"267","blague","joke","7.18","1"
"268","étoiles","stars","7.18","1.1"
"269","culture","Culture","7.18","1.26"
"270","l'aime","love","7.18","1"
"271","dreams","dreams","7.18","1.16"
"272","harmonie","harmony","7.18","1.32"
"273","ouiii","ouiii","7.18","1.21"
"274","positif","positive","7.18","1.3"
"275","égalité","equality","7.18","1.26"
"276","diamant","Diamond","7.18","1.29"
"277","fortune","fortune","7.16","1.25"
"278","chante","sings","7.16","1.15"
"279","respect","respect","7.16","1.22"
"280","cinéma","cinema","7.16","1.22"
"281","loved","loved","7.16","1.72"
"282","accomplissement","achievement","7.16","1.18"
"283","océan","Ocean","7.16","1.4"
"284","family","family","7.16","1.28"
"285","poétique","poetic","7.16","1.15"
"286","loisir","leisure","7.16","1"
"287","sagesse","wisdom","7.16","1.18"
"288","sentiment","feeling","7.16","1.15"
"289","gratuite","Free","7.16","1.27"
"290","méditerranée","Mediterranean","7.16","1.23"
"291","gratuits","Free","7.14","1.39"
"292","copain","boyfriend","7.14","0.97"
"293","juillet","July","7.14","1.18"
"294","champions","champions","7.14","1.23"
"295","gloire","glory","7.14","1.21"
"296","festival","festival","7.14","1.11"
"297","iles","islands","7.14","1.29"
"298","chanter","sing","7.14","1.05"
"299","août","August","7.14","1.34"
"300","poésie","Poetry","7.14","1.07"
"301","enfants","children","7.14","1.32"
"302","mère","mother","7.14","1.6"
"303","enfant","child","7.12","1.36"
"304","reveillon","eve","7.12","1.17"
"305","meilleur","top","7.12","1.17"
"306","baby","baby","7.12","1.24"
"307","mères","mothers","7.12","1.35"
"308","thanks","thanks","7.12","1.14"
"309","ahaha","ahaha","7.12","1.21"
"310","doux","sweet","7.12","1.14"
"311","lucky","lucky","7.12","1.1"
"312","mother","mother","7.12","1.64"
"313","fete","party","7.12","1.29"
"314","cinema","cinema","7.1","1.3"
"315","surprise","shock","7.1","1.27"
"316","good","Good","7.1","0.99"
"317","qualité","quality","7.1","1.07"
"318","festivals","festivals","7.1","1.09"
"319","together","together","7.1","1.28"
"320","motivation","motivation","7.1","1.13"
"321","vivante","living","7.1","1.07"
"322","champion","champion","7.1","1.23"
"323","récompense","reward","7.1","1.11"
"324","admiration","admiration","7.1","0.97"
"325","artiste","artist","7.1","1.22"
"326","roses","roses","7.1","1.28"
"327","creative","creative","7.08","1.1"
"328","m'aime","loves me","7.08","1.54"
"329","sentiments","feelings","7.08","1.14"
"330","gastronomie","gastronomy","7.08","1.38"
"331","gagné","won","7.08","1.38"
"332","artistes","artists","7.08","1.26"
"333","honnête","honest","7.08","1.14"
"334","maternité","maternity","7.08","1.47"
"335","remarquable","outstanding","7.08","1.14"
"336","sauver","save","7.08","1.32"
"337","parents","Parents","7.08","1.35"
"338","imagination","imagination","7.08","1.03"
"339","films","movies","7.08","1.21"
"340","amazing","amazing","7.06","1.3"
"341","camarades","comrades","7.06","1.13"
"342","détente","relaxation","7.06","1.13"
"343","courage","bravery","7.06","0.98"
"344","familles","families","7.06","1.17"
"345","héros","heroes","7.06","1.15"
"346","dad","dad","7.06","1.39"
"347","spectacle","show","7.06","0.77"
"348","anniv","Birthday","7.06","1.2"
"349","jardins","gardens","7.06","1.25"
"350","entraide","support","7.06","1.32"
"351","meilleurs","top","7.06","1.13"
"352","prospérité","Prosperity","7.04","1.05"
"353","vérité","truth","7.04","1.05"
"354","mdrrrrr","mdrrrrr","7.04","2.17"
"355","life","life","7.04","1.31"
"356","l'art","Art","7.04","1.05"
"357","fantasy","fantasy","7.04","1.09"
"358","poème","poem","7.04","1.05"
"359","sunday","sunday","7.04","1.62"
"360","vivants","living","7.04","1.16"
"361","movies","movies","7.04","1.11"
"362","vœux","wishes","7.04","1.23"
"363","doudou","doudou","7.04","1.26"
"364","santé","health","7.04","1.43"
"365","party","party","7.04","1.19"
"366","espérance","expectation","7.02","1.36"
"367","vies","lives","7.02","1.44"
"368","singing","singing","7.02","1.08"
"369","originalité","originality","7.02","1.04"
"370","tranquillité","peacefulness","7.02","1.25"
"371","paysages","landscapes","7.02","1.29"
"372","jeux","games","7.02","1.25"
"373","couple","torque","7.02","1.24"
"374","cool","cool","7","1.14"
"375","préférés","favorite","7","0.97"
"376","potes","friends","7","0.97"
"377","chant","song","7","1.21"
"378","créer","create","7","1.18"
"379","découvrir","discover","7","1.21"
"380","lumière","light","7","1.36"
"381","mdrrrr","mdrrrr","7","2.02"
"382","favorite","favorite","7","1.11"
"383","sieste","nap","7","1.18"
"384","aout","August","7","1.58"
"385","brillant","bright","7","1.03"
"386","sexy","sexy","7","1.11"
"387","l'univers","the universe","7","1.18"
"388","free","free","7","1.31"
"389","travel","travel","7","1.26"
"390","fruit","fruit","7","1.23"
"391","pizza","pizza","6.98","1.17"
"392","aventures","adventures","6.98","1.06"
"393","éternelle","eternal","6.98","1.39"
"394","poèmes","poems","6.98","1.12"
"395","spectacles","shows","6.98","1.13"
"396","animaux","animals","6.98","1.24"
"397","soldes","balances","6.98","1.12"
"398","admirable","admirable","6.98","1.17"
"399","d'amis","Friends","6.98","1.25"
"400","facile","easy","6.98","1.13"
"401","meilleure","better","6.98","1.38"
"402","artistique","artistic","6.98","1.1"
"403","remercier","thank","6.98","1.12"
"404","soirées","evenings","6.98","1.02"
"405","concert","concert","6.98","1"
"406","culturel","cultural","6.98","1.15"
"407","aventure","adventure","6.98","1.02"
"408","pacifique","peaceful","6.98","1.33"
"409","artist","artist","6.98","1.13"
"410","honneurs","honors","6.98","1.32"
"411","coucou","Cuckoo","6.98","1.08"
"412","confort","comfort","6.98","1"
"413","chansons","songs","6.98","1.15"
"414","naître","born","6.98","1.25"
"415","éternel","everlasting","6.98","1.29"
"416","dons","donations","6.96","1.26"
"417","favourite","favorite","6.96","1.18"
"418","prestige","prestige","6.96","1.23"
"419","maison","home","6.96","1.18"
"420","nice","nice","6.96","1.31"
"421","offert","offered","6.96","1.09"
"422","bien","well","6.96","1.11"
"423","internet","Internet","6.96","1.26"
"424","tranquille","peaceful","6.96","1.18"
"425","nutella","nutella","6.96","1.51"
"426","couette","quilt","6.96","1.5"
"427","découverte","discovery","6.96","1.09"
"428","préférée","favorite","6.94","0.98"
"429","affection","affection","6.94","1.48"
"430","ciné","cine","6.94","1.28"
"431","awesome","awesome","6.94","1.6"
"432","livres","books","6.94","1.38"
"433","intéressant","interesting","6.94","1.13"
"434","bonne","good","6.94","0.89"
"435","ciel","sky","6.94","1.2"
"436","children","children","6.94","1.24"
"437","bibliothèques","Libraries","6.94","1.25"
"438","inspiration","inspiration","6.94","1.11"
"439","goodnight","goodnight","6.94","1.28"
"440","sweet","sweet","6.94","1.24"
"441","best","best","6.94","1.36"
"442","concerts","concerts","6.94","1.17"
"443","chanté","sung","6.94","1.04"
"444","riche","rich","6.94","1.41"
"445","gagne","wins","6.94","1.28"
"446","jeu","game","6.94","1.06"
"447","jeunesse","youth","6.94","1.17"
"448","vivant","living","6.94","1.2"
"449","bonjour","hello","6.94","1.27"
"450","baiser","kiss","6.94","1.63"
"451","xmas","xmas","6.92","1.66"
"452","familial","family","6.92","1.41"
"453","amélioration","improvement","6.92","0.94"
"454","autonomie","autonomy","6.92","1.16"
"455","like","like","6.92","1.05"
"456","voeux","wishes","6.92","1.23"
"457","pureté","purity","6.92","1.21"
"458","heart","heart","6.92","1.26"
"459","hello","hello","6.92","1.26"
"460","bons","good","6.92","1.12"
"461","l'eau","Water","6.92","1.31"
"462","yes","yes","6.92","1.08"
"463","theatre","theater","6.92","1.05"
"464","win","win","6.92","1.24"
"465","oxygène","oxygen","6.92","1.28"
"466","énergie","energy","6.92","1.07"
"467","talent","talent","6.92","1.12"
"468","dignité","dignity","6.92","1.26"
"469","pote","pal","6.92","1.05"
"470","australie","australia","6.92","1.4"
"471","pure","pure","6.92","1.21"
"472","propre","own","6.92","1.23"
"473","offerts","offered","6.9","1.22"
"474","haha","haha","6.9","1.43"
"475","nature","Nature","6.9","1.27"
"476","eau","water","6.9","1.23"
"477","favorable","favorable","6.9","1.09"
"478","hihi","hihi","6.9","1.33"
"479","copines","girlfriends","6.9","1.33"
"480","idée","notion","6.9","1.05"
"481","apprécier","appreciate","6.9","1.09"
"482","dynamique","dynamic","6.9","1.11"
"483","émotion","emotion","6.9","1.17"
"484","miam","yum","6.9","1.22"
"485","hahah","hahah","6.9","1.66"
"486","kinder","kinder","6.9","1.47"
"487","jaime","jaime","6.88","1.73"
"488","venise","venice","6.88","1.38"
"489","azur","Azure","6.88","1.29"
"490","sincère","sincere","6.88","1.1"
"491","richesses","wealth","6.88","1.41"
"492","avenir","future","6.88","1.14"
"493","invitation","call","6.88","1.06"
"494","nouvelle-zélande","New Zealand","6.88","1.36"
"495","abondance","abundance","6.88","1.3"
"496","livre","Book","6.88","1.38"
"497","perfection","perfection","6.88","1.52"
"498","qualités","qualities","6.88","1.22"
"499","lumières","lights","6.88","1.12"
"500","idées","ideas","6.88","1.3"
"501","pur","pure","6.88","1.19"
"502","marier","married","6.88","1.19"
"503","sœurs","sisters","6.88","1.17"
"504","princesse","Princess","6.88","1.27"
"505","création","creation","6.88","1.27"
"506","sensation","feeling","6.88","1.02"
"507","home","home","6.88","1.35"
"508","jouer","play","6.88","1.12"
"509","chanson","track","6.88","1.15"
"510","women","women","6.88","1.22"
"511","respecte","respects","6.88","1.17"
"512","lol","lol","6.86","1.68"
"513","samedi","Saturday","6.86","1.26"
"514","couples","couples","6.86","1.32"
"515","vrai","real","6.86","1.14"
"516","angel","angel","6.86","1.25"
"517","dodo","dodo","6.86","1.31"
"518","souvenirs","memories","6.86","0.93"
"519","mdrrrrrrrr","mdrrrrrrrr","6.86","2.19"
"520","better","better","6.86","1.34"
"521","protéger","protect","6.86","1.31"
"522","promotions","promotions","6.86","1.18"
"523","dimanche","Sunday","6.86","1.69"
"524","manger","eat","6.86","1.28"
"525","song","song","6.86","1.21"
"526","l'artiste","the artist","6.86","0.97"
"527","bienvenu","welcome","6.86","1.07"
"528","romans","novels","6.86","1.29"
"529","brothers","brothers","6.86","1.16"
"530","restaurants","restaurants","6.86","1.28"
"531","culturels","cultural","6.86","1.23"
"532","favorites","Favorite","6.86","1.2"
"533","oeuvres","works","6.86","1.01"
"534","jardin","garden","6.86","1.29"
"535","poètes","poets","6.84","1.43"
"536","fidèles","faithful","6.84","1.11"
"537","loooool","loooool","6.84","2.16"
"538","chouchou","darling","6.84","1.15"
"539","piscine","pool","6.84","1.45"
"540","parfaitement","perfectly","6.84","1.33"
"541","frère","brother","6.84","1.18"
"542","familiale","Family","6.84","1.6"
"543","arbre","tree","6.84","1.4"
"544","indépendance","freedom","6.84","1.42"
"545","partage","sharing","6.84","1.11"
"546","voyageurs","Travelers","6.84","1.28"
"547","lac","Lake","6.84","1.09"
"548","plaît","Please","6.84","1.18"
"549","canada","canada","6.84","1.42"
"550","saturday","saturday","6.84","1.25"
"551","ouii","ouii","6.84","1.73"
"552","imaginez","imagine","6.84","1.23"
"553","comédie","comedy","6.84","0.89"
"554","aider","support","6.84","1.15"
"555","vrais","real","6.84","1.33"
"556","musical","musical","6.84","1.17"
"557","heureusement","fortunately","6.84","1.18"
"558","london","london","6.82","1.44"
"559","richesse","wealth","6.82","1.3"
"560","forêts","forests","6.82","1.29"
"561","rose","Pink","6.82","1.22"
"562","paysage","landscape","6.82","1.17"
"563","tourisme","sightseeing","6.82","1.1"
"564","mieux","more","6.82","1.16"
"565","ensemble","together","6.82","1.22"
"566","favorables","favorable","6.82","0.98"
"567","repas","meal","6.82","1.16"
"568","panda","Panda","6.82","1.29"
"569","oiseaux","fowl","6.82","1.1"
"570","cute","cute","6.82","1.42"
"571","découvertes","discoveries","6.82","1.14"
"572","gratuitement","free of charge","6.82","1.34"
"573","jeune","young","6.82","1.08"
"574","cultures","cultures","6.82","1.29"
"575","plait","please","6.82","1.24"
"576","séjours","stays","6.82","1.21"
"577","montréal","Montreal","6.82","1.52"
"578","mdrrrrrrr","mdrrrrrrr","6.82","2.21"
"579","culturelle","cultural","6.82","1.1"
"580","truth","truth","6.82","1.21"
"581","parcs","parks","6.8","1.25"
"582","favoris","Favorites","6.8","0.97"
"583","enceintes","Pregnant","6.8","1.28"
"584","île","Island","6.8","1.4"
"585","joke","joke","6.8","1.16"
"586","éloge","praise","6.8","1.36"
"587","chats","cats","6.8","1.2"
"588","lune","moon","6.8","1.14"
"589","séjour","stay","6.8","0.99"
"590","champagne","champagne","6.8","1.53"
"591","creation","Creation","6.8","1.12"
"592","respecter","respect","6.8","1.31"
"593","sea","sea","6.8","1.37"
"594","mercii","mercii","6.8","1.94"
"595","ahah","haha","6.8","1.25"
"596","resto","restaurant","6.8","1.09"
"597","visiter","visit","6.8","1.26"
"598","gift","gift","6.8","1.25"
"599","gain","gain","6.8","1.4"
"600","earth","earth","6.8","1.4"
"601","indépendante","independent","6.8","1.26"
"602","repos","rest","6.8","1.01"
"603","sing","sing","6.8","1.28"
"604","musicaux","musical","6.8","1.12"
"605","spa","spa","6.8","1.54"
"606","juin","June","6.8","1.44"
"607","château","castle","6.78","1.15"
"608","efficace","effective","6.78","0.97"
"609","dance","dance","6.78","1.15"
"610","progrès","progress","6.78","1.18"
"611","créations","creations","6.78","1.13"
"612","create","create","6.78","1.23"
"613","oiseau","bird","6.78","1.04"
"614","calme","calm","6.78","1.3"
"615","déjeuner","breakfast","6.78","1.07"
"616","savoir","know","6.78","1.15"
"617","hero","hero","6.78","1.34"
"618","danse","dance","6.78","1.04"
"619","détermination","definition","6.78","1.3"
"620","espérances","expectations","6.78","1.43"
"621","projets","projects","6.78","1.15"
"622","promotion","Promotion","6.78","1.3"
"623","games","games","6.78","1.23"
"624","montreal","montreal","6.78","1.27"
"625","exister","exist","6.78","1.31"
"626","horizon","horizon","6.78","1.22"
"627","mamie","granny","6.78","1.57"
"628","satisfait","satisfied","6.78","1.18"
"629","health","health","6.78","1.23"
"630","indépendant","self-catering","6.76","1.32"
"631","bonnes","good","6.76","1.42"
"632","enfance","childhood","6.76","1.2"
"633","chants","songs","6.76","1.1"
"634","arbres","trees","6.76","1.35"
"635","planète","planet","6.76","1.24"
"636","energy","energy","6.76","1.15"
"637","naturelles","Natural","6.76","1.17"
"638","imaginer","imagine","6.76","1.12"
"639","paris","paris","6.76","1.36"
"640","librairie","library","6.76","1.3"
"641","vive","bright","6.76","1"
"642","cake","cake","6.76","1.17"
"643","rivière","River","6.76","1.17"
"644","diversité","diversity","6.76","1.27"
"645","gold","gold","6.76","1.44"
"646","désirer","wish for","6.76","1.14"
"647","chaud","hot","6.76","1.15"
"648","musicale","Music","6.76","1.14"
"649","unis","United","6.76","1.3"
"650","or","gold","6.76","1.55"
"651","avantages","benefits","6.76","1.1"
"652","rencontrer","encounter","6.76","1.17"
"653","plantes","plants","6.76","1.35"
"654","bonus","bonus","6.76","0.96"
"655","sage","wise","6.76","1.06"
"656","extra","extra","6.76","1.25"
"657","feeling","feeling","6.76","1.2"
"658","réussit","successful","6.76","1.14"
"659","naturelle","natural","6.76","1.17"
"660","esprit","wit","6.76","1.12"
"661","bénéficier","benefit","6.76","1.1"
"662","vraies","true","6.76","1.33"
"663","mama","mama","6.76","1.49"
"664","remercie","thanks","6.74","1.29"
"665","femmes","women","6.74","1.31"
"666","bain","bath","6.74","1.26"
"667","renaissance","renaissance","6.74","1.19"
"668","bénéfice","income","6.74","1.1"
"669","sud","South","6.74","1.27"
"670","alive","alive","6.74","1.32"
"671","épouse","wife","6.74","1.16"
"672","performance","performance","6.74","1.1"
"673","améliorer","improve","6.74","0.96"
"674","wow","wow","6.74","1.55"
"675","parc","park","6.74","1.12"
"676","précieux","precious","6.74","0.92"
"677","gorgeous","gorgeous","6.74","1.54"
"678","poète","poet","6.74","1.08"
"679","lecture","reading","6.74","1.32"
"680","couleurs","colors","6.74","1.24"
"681","montagnes","mountains","6.74","1.27"
"682","littérature","literature","6.74","1.45"
"683","riches","rich","6.74","1.37"
"684","l'ambiance","atmosphere","6.74","1.05"
"685","rapidité","speed","6.72","0.97"
"686","l'avenir","the future","6.72","1.2"
"687","nourriture","food","6.72","1.26"
"688","sexe","sex","6.72","1.29"
"689","guitare","Guitar","6.72","1.28"
"690","vérités","truths","6.72","1.07"
"691","soirée","evening","6.72","1.11"
"692","connaissance","knowledge","6.72","1.18"
"693","femme","wife","6.72","1.31"
"694","expositions","exhibitions","6.72","1.03"
"695","humaine","human","6.72","1.39"
"696","robe","dress","6.72","1.16"
"697","enceinte","enclosure","6.72","1.47"
"698","rencontre","meeting","6.72","1.03"
"699","invités","guests","6.72","1.13"
"700","gracias","gracias","6.72","1.18"
"701","air","air","6.72","1.29"
"702","bibliothèque","Library","6.72","1.29"
"703","famous","famous","6.72","1.13"
"704","solution","solution","6.72","1.01"
"705","intellectuelle","Intellectual","6.72","1.23"
"706","disney","disney","6.72","1.55"
"707","bénéfices","earnings","6.72","1.21"
"708","mdrr","mdrr","6.7","1.94"
"709","shopping","shopping","6.7","1.2"
"710","démocratie","democracy","6.7","1.36"
"711","playing","playing","6.7","1.2"
"712","décoration","decoration","6.7","0.95"
"713","fromage","cheese","6.7","1.61"
"714","energie","energy","6.7","1.2"
