,corrupted_files
66,/srv/data/twitter_geography/2021/geography_2021_3_01_23.csv.gz
67,/srv/data/twitter_geography/2021/geography_2021_3_02_23.csv.gz
68,/srv/data/twitter_geography/2021/geography_2021_3_03_23.csv.gz
69,/srv/data/twitter_geography/2021/geography_2021_3_04_23.csv.gz
70,/srv/data/twitter_geography/2021/geography_2021_3_05_23.csv.gz
71,/srv/data/twitter_geography/2021/geography_2021_3_06_23.csv.gz
72,/srv/data/twitter_geography/2021/geography_2021_3_08_23.csv.gz
73,/srv/data/twitter_geography/2021/geography_2021_3_09_23.csv.gz
74,/srv/data/twitter_geography/2021/geography_2021_3_10_23.csv.gz
75,/srv/data/twitter_geography/2021/geography_2021_3_11_23.csv.gz
76,/srv/data/twitter_geography/2021/geography_2021_3_12_23.csv.gz
77,/srv/data/twitter_geography/2021/geography_2021_3_13_23.csv.gz
78,/srv/data/twitter_geography/2021/geography_2021_3_15_23.csv.gz
79,/srv/data/twitter_geography/2021/geography_2021_3_16_23.csv.gz
80,/srv/data/twitter_geography/2021/geography_2021_3_17_23.csv.gz
81,/srv/data/twitter_geography/2021/geography_2021_3_18_23.csv.gz
82,/srv/data/twitter_geography/2021/geography_2021_3_20_23.csv.gz
83,/srv/data/twitter_geography/2021/geography_2021_3_22_23.csv.gz
84,/srv/data/twitter_geography/2021/geography_2021_3_29_22.csv.gz
85,/srv/data/twitter_geography/2021/geography_2021_3_30_22.csv.gz
86,/srv/data/twitter_geography/2021/geography_2021_3_31_22.csv.gz
87,/srv/data/twitter_geography/2021/geography_2021_4_01_22.csv.gz
88,/srv/data/twitter_geography/2021/geography_2021_4_02_22.csv.gz
89,/srv/data/twitter_geography/2021/geography_2021_4_03_22.csv.gz
90,/srv/data/twitter_geography/2021/geography_2021_4_05_22.csv.gz
91,/srv/data/twitter_geography/2021/geography_2021_4_06_22.csv.gz
92,/srv/data/twitter_geography/2021/geography_2021_4_07_22.csv.gz
93,/srv/data/twitter_geography/2021/geography_2021_4_08_22.csv.gz
94,/srv/data/twitter_geography/2021/geography_2021_4_09_22.csv.gz
95,/srv/data/twitter_geography/2021/geography_2021_4_10_22.csv.gz
96,/srv/data/twitter_geography/2021/geography_2021_4_12_22.csv.gz
97,/srv/data/twitter_geography/2021/geography_2021_4_13_22.csv.gz
98,/srv/data/twitter_geography/2021/geography_2021_4_14_22.csv.gz
99,/srv/data/twitter_geography/2021/geography_2021_4_15_22.csv.gz
100,/srv/data/twitter_geography/2021/geography_2021_4_16_22.csv.gz
101,/srv/data/twitter_geography/2021/geography_2021_4_17_22.csv.gz
102,/srv/data/twitter_geography/2021/geography_2021_4_19_02.csv.gz
103,/srv/data/twitter_geography/2021/geography_2021_4_19_03.csv.gz
104,/srv/data/twitter_geography/2021/geography_2021_4_19_07.csv.gz
105,/srv/data/twitter_geography/2021/geography_2021_4_19_12.csv.gz
106,/srv/data/twitter_geography/2021/geography_2021_4_19_13.csv.gz
107,/srv/data/twitter_geography/2021/geography_2021_4_19_15.csv.gz
108,/srv/data/twitter_geography/2021/geography_2021_4_19_16.csv.gz
109,/srv/data/twitter_geography/2021/geography_2021_4_19_17.csv.gz
110,/srv/data/twitter_geography/2021/geography_2021_4_19_18.csv.gz
111,/srv/data/twitter_geography/2021/geography_2021_4_19_22.csv.gz
112,/srv/data/twitter_geography/2021/geography_2021_4_20_22.csv.gz
113,/srv/data/twitter_geography/2021/geography_2021_4_21_22.csv.gz
114,/srv/data/twitter_geography/2021/geography_2021_4_22_22.csv.gz
115,/srv/data/twitter_geography/2021/geography_2021_4_23_22.csv.gz
116,/srv/data/twitter_geography/2021/geography_2021_4_24_22.csv.gz
117,/srv/data/twitter_geography/2021/geography_2021_4_26_22.csv.gz
118,/srv/data/twitter_geography/2021/geography_2021_4_27_22.csv.gz
119,/srv/data/twitter_geography/2021/geography_2021_4_29_22.csv.gz
120,/srv/data/twitter_geography/2021/geography_2021_4_30_22.csv.gz
121,/srv/data/twitter_geography/2021/geography_2021_5_01_22.csv.gz
122,/srv/data/twitter_geography/2021/geography_2021_5_02_22.csv.gz
123,/srv/data/twitter_geography/2021/geography_2021_5_03_22.csv.gz
124,/srv/data/twitter_geography/2021/geography_2021_5_04_22.csv.gz
125,/srv/data/twitter_geography/2021/geography_2021_5_05_22.csv.gz
126,/srv/data/twitter_geography/2021/geography_2021_5_06_22.csv.gz
127,/srv/data/twitter_geography/2021/geography_2021_5_07_22.csv.gz
128,/srv/data/twitter_geography/2021/geography_2021_5_08_22.csv.gz
129,/srv/data/twitter_geography/2021/geography_2021_5_10_22.csv.gz
130,/srv/data/twitter_geography/2021/geography_2021_5_11_22.csv.gz
131,/srv/data/twitter_geography/2021/geography_2021_5_12_22.csv.gz
132,/srv/data/twitter_geography/2021/geography_2021_5_13_22.csv.gz
133,/srv/data/twitter_geography/2021/geography_2021_5_14_22.csv.gz
134,/srv/data/twitter_geography/2021/geography_2021_5_15_22.csv.gz
135,/srv/data/twitter_geography/2021/geography_2021_5_17_22.csv.gz
136,/srv/data/twitter_geography/2021/geography_2021_5_18_22.csv.gz
137,/srv/data/twitter_geography/2021/geography_2021_5_19_22.csv.gz
138,/srv/data/twitter_geography/2021/geography_2021_5_20_22.csv.gz
139,/srv/data/twitter_geography/2021/geography_2021_5_21_22.csv.gz
140,/srv/data/twitter_geography/2021/geography_2021_5_24_22.csv.gz
141,/srv/data/twitter_geography/2021/geography_2021_5_25_22.csv.gz
142,/srv/data/twitter_geography/2021/geography_2021_5_27_22.csv.gz
143,/srv/data/twitter_geography/2021/geography_2021_5_28_22.csv.gz
144,/srv/data/twitter_geography/2021/geography_2021_5_29_22.csv.gz
145,/srv/data/twitter_geography/2021/geography_2021_5_31_22.csv.gz
146,/srv/data/twitter_geography/2021/geography_2021_6_01_22.csv.gz
147,/srv/data/twitter_geography/2021/geography_2021_6_02_22.csv.gz
148,/srv/data/twitter_geography/2021/geography_2021_6_03_22.csv.gz
149,/srv/data/twitter_geography/2021/geography_2021_6_04_22.csv.gz
150,/srv/data/twitter_geography/2021/geography_2021_6_05_22.csv.gz
151,/srv/data/twitter_geography/2021/geography_2021_6_07_22.csv.gz
152,/srv/data/twitter_geography/2021/geography_2021_6_08_22.csv.gz
153,/srv/data/twitter_geography/2021/geography_2021_6_09_22.csv.gz
154,/srv/data/twitter_geography/2021/geography_2021_6_10_22.csv.gz
155,/srv/data/twitter_geography/2021/geography_2021_6_11_22.csv.gz
156,/srv/data/twitter_geography/2021/geography_2021_6_12_22.csv.gz
157,/srv/data/twitter_geography/2021/geography_2021_6_14_22.csv.gz
158,/srv/data/twitter_geography/2021/geography_2021_6_15_22.csv.gz
159,/srv/data/twitter_geography/2021/geography_2021_6_16_22.csv.gz
160,/srv/data/twitter_geography/2021/geography_2021_6_17_22.csv.gz
161,/srv/data/twitter_geography/2021/geography_2021_6_19_22.csv.gz
162,/srv/data/twitter_geography/2021/geography_2021_6_21_22.csv.gz
163,/srv/data/twitter_geography/2021/geography_2021_6_22_22.csv.gz
164,/srv/data/twitter_geography/2021/geography_2021_6_23_22.csv.gz
165,/srv/data/twitter_geography/2021/geography_2021_6_24_22.csv.gz
166,/srv/data/twitter_geography/2021/geography_2021_6_25_22.csv.gz
167,/srv/data/twitter_geography/2021/geography_2021_6_26_22.csv.gz
168,/srv/data/twitter_geography/2021/geography_2021_6_28_22.csv.gz
169,/srv/data/twitter_geography/2021/geography_2021_6_29_22.csv.gz
170,/srv/data/twitter_geography/2021/geography_2021_6_30_22.csv.gz
171,/srv/data/twitter_geography/2021/geography_2021_7_01_22.csv.gz
172,/srv/data/twitter_geography/2021/geography_2021_7_02_22.csv.gz
173,/srv/data/twitter_geography/2021/geography_2021_7_03_22.csv.gz
174,/srv/data/twitter_geography/2021/geography_2021_7_05_22.csv.gz
175,/srv/data/twitter_geography/2021/geography_2021_7_06_22.csv.gz
176,/srv/data/twitter_geography/2021/geography_2021_7_08_22.csv.gz
177,/srv/data/twitter_geography/2021/geography_2021_7_09_22.csv.gz
178,/srv/data/twitter_geography/2021/geography_2021_7_10_22.csv.gz
179,/srv/data/twitter_geography/2021/geography_2021_7_12_22.csv.gz
180,/srv/data/twitter_geography/2021/geography_2021_7_13_22.csv.gz
181,/srv/data/twitter_geography/2021/geography_2021_7_14_22.csv.gz
182,/srv/data/twitter_geography/2021/geography_2021_7_15_22.csv.gz
183,/srv/data/twitter_geography/2021/geography_2021_7_16_22.csv.gz
184,/srv/data/twitter_geography/2021/geography_2021_7_17_22.csv.gz
185,/srv/data/twitter_geography/2021/geography_2021_7_19_22.csv.gz
186,/srv/data/twitter_geography/2021/geography_2021_7_20_22.csv.gz
187,/srv/data/twitter_geography/2021/geography_2021_7_21_22.csv.gz
188,/srv/data/twitter_geography/2021/geography_2021_7_22_22.csv.gz
189,/srv/data/twitter_geography/2021/geography_2021_7_23_22.csv.gz
190,/srv/data/twitter_geography/2021/geography_2021_7_24_22.csv.gz
191,/srv/data/twitter_geography/2021/geography_2021_7_26_22.csv.gz
192,/srv/data/twitter_geography/2021/geography_2021_7_27_15.csv.gz
193,/srv/data/twitter_geography/2021/geography_2021_7_27_16.csv.gz
194,/srv/data/twitter_geography/2021/geography_2021_7_27_17.csv.gz
195,/srv/data/twitter_geography/2021/geography_2021_7_27_22.csv.gz
196,/srv/data/twitter_geography/2021/geography_2021_7_28_22.csv.gz
197,/srv/data/twitter_geography/2021/geography_2021_7_29_04.csv.gz
198,/srv/data/twitter_geography/2021/geography_2021_7_29_05.csv.gz
199,/srv/data/twitter_geography/2021/geography_2021_7_29_06.csv.gz
200,/srv/data/twitter_geography/2021/geography_2021_7_29_07.csv.gz
201,/srv/data/twitter_geography/2021/geography_2021_7_29_22.csv.gz
202,/srv/data/twitter_geography/2021/geography_2021_7_30_22.csv.gz
203,/srv/data/twitter_geography/2021/geography_2021_7_31_22.csv.gz
204,/srv/data/twitter_geography/2021/geography_2021_8_02_22.csv.gz
205,/srv/data/twitter_geography/2021/geography_2021_8_03_22.csv.gz
206,/srv/data/twitter_geography/2021/geography_2021_8_04_22.csv.gz
207,/srv/data/twitter_geography/2021/geography_2021_8_05_22.csv.gz
208,/srv/data/twitter_geography/2021/geography_2021_8_06_22.csv.gz
209,/srv/data/twitter_geography/2021/geography_2021_8_07_22.csv.gz
210,/srv/data/twitter_geography/2021/geography_2021_8_09_22.csv.gz
211,/srv/data/twitter_geography/2021/geography_2021_8_10_22.csv.gz
212,/srv/data/twitter_geography/2021/geography_2021_8_11_22.csv.gz
213,/srv/data/twitter_geography/2021/geography_2021_8_12_22.csv.gz
214,/srv/data/twitter_geography/2021/geography_2021_8_13_22.csv.gz
215,/srv/data/twitter_geography/2021/geography_2021_8_14_22.csv.gz
216,/srv/data/twitter_geography/2021/geography_2021_8_16_22.csv.gz
217,/srv/data/twitter_geography/2021/geography_2021_8_17_22.csv.gz
218,/srv/data/twitter_geography/2021/geography_2021_8_18_22.csv.gz
219,/srv/data/twitter_geography/2021/geography_2021_8_19_22.csv.gz
220,/srv/data/twitter_geography/2021/geography_2021_8_20_22.csv.gz
221,/srv/data/twitter_geography/2021/geography_2021_8_21_22.csv.gz
222,/srv/data/twitter_geography/2021/geography_2021_8_23_22.csv.gz
223,/srv/data/twitter_geography/2021/geography_2021_8_24_22.csv.gz
224,/srv/data/twitter_geography/2021/geography_2021_8_25_22.csv.gz
225,/srv/data/twitter_geography/2021/geography_2021_8_26_22.csv.gz
226,/srv/data/twitter_geography/2021/geography_2021_8_27_22.csv.gz
227,/srv/data/twitter_geography/2021/geography_2021_8_28_22.csv.gz
228,/srv/data/twitter_geography/2021/geography_2021_8_30_22.csv.gz
229,/srv/data/twitter_geography/2021/geography_2021_9_01_22.csv.gz
230,/srv/data/twitter_geography/2021/geography_2021_9_02_22.csv.gz
231,/srv/data/twitter_geography/2021/geography_2021_9_03_22.csv.gz
232,/srv/data/twitter_geography/2021/geography_2021_9_04_22.csv.gz
233,/srv/data/twitter_geography/2021/geography_2021_9_06_22.csv.gz
234,/srv/data/twitter_geography/2021/geography_2021_9_07_22.csv.gz
235,/srv/data/twitter_geography/2021/geography_2021_9_08_22.csv.gz
236,/srv/data/twitter_geography/2021/geography_2021_9_09_22.csv.gz
237,/srv/data/twitter_geography/2021/geography_2021_9_10_22.csv.gz
238,/srv/data/twitter_geography/2021/geography_2021_9_11_22.csv.gz
