,missing_files
115,/srv/data/twitter_geography/2012/geography_2012_4_08_09.csv.gz
116,/srv/data/twitter_geography/2012/geography_2012_4_08_10.csv.gz
117,/srv/data/twitter_geography/2012/geography_2012_4_08_11.csv.gz
118,/srv/data/twitter_geography/2012/geography_2012_4_08_12.csv.gz
119,/srv/data/twitter_geography/2012/geography_2012_4_08_13.csv.gz
120,/srv/data/twitter_geography/2012/geography_2012_4_08_14.csv.gz
121,/srv/data/twitter_geography/2012/geography_2012_4_08_16.csv.gz
122,/srv/data/twitter_geography/2012/geography_2012_4_08_17.csv.gz
123,/srv/data/twitter_geography/2012/geography_2012_4_08_19.csv.gz
124,/srv/data/twitter_geography/2012/geography_2012_4_08_20.csv.gz
125,/srv/data/twitter_geography/2012/geography_2012_4_09_01.csv.gz
126,/srv/data/twitter_geography/2012/geography_2012_4_09_02.csv.gz
127,/srv/data/twitter_geography/2012/geography_2012_4_09_04.csv.gz
128,/srv/data/twitter_geography/2012/geography_2012_4_09_05.csv.gz
129,/srv/data/twitter_geography/2012/geography_2012_4_09_07.csv.gz
130,/srv/data/twitter_geography/2012/geography_2012_4_09_08.csv.gz
131,/srv/data/twitter_geography/2012/geography_2012_4_09_11.csv.gz
132,/srv/data/twitter_geography/2012/geography_2012_4_09_12.csv.gz
133,/srv/data/twitter_geography/2012/geography_2012_4_09_14.csv.gz
134,/srv/data/twitter_geography/2012/geography_2012_4_09_15.csv.gz
135,/srv/data/twitter_geography/2012/geography_2012_4_09_16.csv.gz
136,/srv/data/twitter_geography/2012/geography_2012_4_09_17.csv.gz
137,/srv/data/twitter_geography/2012/geography_2012_4_09_18.csv.gz
138,/srv/data/twitter_geography/2012/geography_2012_4_09_22.csv.gz
139,/srv/data/twitter_geography/2012/geography_2012_4_10_01.csv.gz
140,/srv/data/twitter_geography/2012/geography_2012_4_10_03.csv.gz
141,/srv/data/twitter_geography/2012/geography_2012_4_10_04.csv.gz
142,/srv/data/twitter_geography/2012/geography_2012_4_10_06.csv.gz
143,/srv/data/twitter_geography/2012/geography_2012_4_10_08.csv.gz
144,/srv/data/twitter_geography/2012/geography_2012_4_10_09.csv.gz
145,/srv/data/twitter_geography/2012/geography_2012_4_10_11.csv.gz
146,/srv/data/twitter_geography/2012/geography_2012_4_10_13.csv.gz
147,/srv/data/twitter_geography/2012/geography_2012_4_10_15.csv.gz
148,/srv/data/twitter_geography/2012/geography_2012_4_10_16.csv.gz
149,/srv/data/twitter_geography/2012/geography_2012_4_10_20.csv.gz
150,/srv/data/twitter_geography/2012/geography_2012_4_10_21.csv.gz
151,/srv/data/twitter_geography/2012/geography_2012_4_10_23.csv.gz
152,/srv/data/twitter_geography/2012/geography_2012_4_11_00.csv.gz
153,/srv/data/twitter_geography/2012/geography_2012_4_11_03.csv.gz
154,/srv/data/twitter_geography/2012/geography_2012_4_11_04.csv.gz
155,/srv/data/twitter_geography/2012/geography_2012_4_11_05.csv.gz
156,/srv/data/twitter_geography/2012/geography_2012_4_11_07.csv.gz
157,/srv/data/twitter_geography/2012/geography_2012_4_11_08.csv.gz
158,/srv/data/twitter_geography/2012/geography_2012_4_11_09.csv.gz
159,/srv/data/twitter_geography/2012/geography_2012_4_11_10.csv.gz
160,/srv/data/twitter_geography/2012/geography_2012_4_11_11.csv.gz
161,/srv/data/twitter_geography/2012/geography_2012_4_11_12.csv.gz
162,/srv/data/twitter_geography/2012/geography_2012_4_11_16.csv.gz
163,/srv/data/twitter_geography/2012/geography_2012_4_11_17.csv.gz
164,/srv/data/twitter_geography/2012/geography_2012_4_11_20.csv.gz
165,/srv/data/twitter_geography/2012/geography_2012_4_11_22.csv.gz
166,/srv/data/twitter_geography/2012/geography_2012_4_12_01.csv.gz
167,/srv/data/twitter_geography/2012/geography_2012_4_12_02.csv.gz
168,/srv/data/twitter_geography/2012/geography_2012_4_12_04.csv.gz
169,/srv/data/twitter_geography/2012/geography_2012_4_12_06.csv.gz
170,/srv/data/twitter_geography/2012/geography_2012_4_12_07.csv.gz
171,/srv/data/twitter_geography/2012/geography_2012_4_12_09.csv.gz
172,/srv/data/twitter_geography/2012/geography_2012_4_12_14.csv.gz
173,/srv/data/twitter_geography/2012/geography_2012_4_12_16.csv.gz
174,/srv/data/twitter_geography/2012/geography_2012_4_12_20.csv.gz
175,/srv/data/twitter_geography/2012/geography_2012_4_12_23.csv.gz
176,/srv/data/twitter_geography/2012/geography_2012_4_13_03.csv.gz
177,/srv/data/twitter_geography/2012/geography_2012_4_13_04.csv.gz
178,/srv/data/twitter_geography/2012/geography_2012_4_13_05.csv.gz
179,/srv/data/twitter_geography/2012/geography_2012_4_13_06.csv.gz
180,/srv/data/twitter_geography/2012/geography_2012_4_13_07.csv.gz
181,/srv/data/twitter_geography/2012/geography_2012_4_13_08.csv.gz
182,/srv/data/twitter_geography/2012/geography_2012_4_13_10.csv.gz
183,/srv/data/twitter_geography/2012/geography_2012_4_13_11.csv.gz
184,/srv/data/twitter_geography/2012/geography_2012_4_13_12.csv.gz
185,/srv/data/twitter_geography/2012/geography_2012_4_13_13.csv.gz
186,/srv/data/twitter_geography/2012/geography_2012_4_13_16.csv.gz
187,/srv/data/twitter_geography/2012/geography_2012_4_13_17.csv.gz
188,/srv/data/twitter_geography/2012/geography_2012_4_13_18.csv.gz
189,/srv/data/twitter_geography/2012/geography_2012_4_13_20.csv.gz
190,/srv/data/twitter_geography/2012/geography_2012_4_13_22.csv.gz
191,/srv/data/twitter_geography/2012/geography_2012_4_13_23.csv.gz
192,/srv/data/twitter_geography/2012/geography_2012_4_14_00.csv.gz
193,/srv/data/twitter_geography/2012/geography_2012_4_14_02.csv.gz
194,/srv/data/twitter_geography/2012/geography_2012_4_14_04.csv.gz
195,/srv/data/twitter_geography/2012/geography_2012_4_14_05.csv.gz
196,/srv/data/twitter_geography/2012/geography_2012_4_14_06.csv.gz
197,/srv/data/twitter_geography/2012/geography_2012_4_14_07.csv.gz
198,/srv/data/twitter_geography/2012/geography_2012_4_14_09.csv.gz
199,/srv/data/twitter_geography/2012/geography_2012_4_14_10.csv.gz
200,/srv/data/twitter_geography/2012/geography_2012_4_14_13.csv.gz
201,/srv/data/twitter_geography/2012/geography_2012_4_14_16.csv.gz
202,/srv/data/twitter_geography/2012/geography_2012_4_14_17.csv.gz
203,/srv/data/twitter_geography/2012/geography_2012_4_14_19.csv.gz
204,/srv/data/twitter_geography/2012/geography_2012_4_14_21.csv.gz
205,/srv/data/twitter_geography/2012/geography_2012_4_14_23.csv.gz
206,/srv/data/twitter_geography/2012/geography_2012_4_15_01.csv.gz
207,/srv/data/twitter_geography/2012/geography_2012_4_15_03.csv.gz
208,/srv/data/twitter_geography/2012/geography_2012_4_15_04.csv.gz
209,/srv/data/twitter_geography/2012/geography_2012_4_15_07.csv.gz
210,/srv/data/twitter_geography/2012/geography_2012_4_15_10.csv.gz
211,/srv/data/twitter_geography/2012/geography_2012_4_15_11.csv.gz
212,/srv/data/twitter_geography/2012/geography_2012_4_15_13.csv.gz
213,/srv/data/twitter_geography/2012/geography_2012_4_15_14.csv.gz
214,/srv/data/twitter_geography/2012/geography_2012_4_15_15.csv.gz
215,/srv/data/twitter_geography/2012/geography_2012_4_15_16.csv.gz
216,/srv/data/twitter_geography/2012/geography_2012_4_15_18.csv.gz
217,/srv/data/twitter_geography/2012/geography_2012_4_15_20.csv.gz
218,/srv/data/twitter_geography/2012/geography_2012_4_15_22.csv.gz
219,/srv/data/twitter_geography/2012/geography_2012_4_15_23.csv.gz
220,/srv/data/twitter_geography/2012/geography_2012_4_16_06.csv.gz
221,/srv/data/twitter_geography/2012/geography_2012_4_16_07.csv.gz
222,/srv/data/twitter_geography/2012/geography_2012_4_16_08.csv.gz
223,/srv/data/twitter_geography/2012/geography_2012_4_16_09.csv.gz
224,/srv/data/twitter_geography/2012/geography_2012_4_16_10.csv.gz
225,/srv/data/twitter_geography/2012/geography_2012_4_16_11.csv.gz
226,/srv/data/twitter_geography/2012/geography_2012_4_16_14.csv.gz
227,/srv/data/twitter_geography/2012/geography_2012_4_16_15.csv.gz
228,/srv/data/twitter_geography/2012/geography_2012_4_16_18.csv.gz
229,/srv/data/twitter_geography/2012/geography_2012_4_16_19.csv.gz
230,/srv/data/twitter_geography/2012/geography_2012_4_16_23.csv.gz
231,/srv/data/twitter_geography/2012/geography_2012_4_17_00.csv.gz
232,/srv/data/twitter_geography/2012/geography_2012_4_17_02.csv.gz
233,/srv/data/twitter_geography/2012/geography_2012_4_17_04.csv.gz
234,/srv/data/twitter_geography/2012/geography_2012_4_17_05.csv.gz
235,/srv/data/twitter_geography/2012/geography_2012_4_17_06.csv.gz
236,/srv/data/twitter_geography/2012/geography_2012_4_17_07.csv.gz
237,/srv/data/twitter_geography/2012/geography_2012_4_17_08.csv.gz
238,/srv/data/twitter_geography/2012/geography_2012_4_17_09.csv.gz
239,/srv/data/twitter_geography/2012/geography_2012_4_17_10.csv.gz
240,/srv/data/twitter_geography/2012/geography_2012_4_17_11.csv.gz
241,/srv/data/twitter_geography/2012/geography_2012_4_17_15.csv.gz
242,/srv/data/twitter_geography/2012/geography_2012_4_17_16.csv.gz
243,/srv/data/twitter_geography/2012/geography_2012_4_17_17.csv.gz
244,/srv/data/twitter_geography/2012/geography_2012_4_18_01.csv.gz
245,/srv/data/twitter_geography/2012/geography_2012_4_18_04.csv.gz
246,/srv/data/twitter_geography/2012/geography_2012_4_18_06.csv.gz
247,/srv/data/twitter_geography/2012/geography_2012_4_18_07.csv.gz
248,/srv/data/twitter_geography/2012/geography_2012_4_18_09.csv.gz
249,/srv/data/twitter_geography/2012/geography_2012_4_18_10.csv.gz
250,/srv/data/twitter_geography/2012/geography_2012_4_18_11.csv.gz
251,/srv/data/twitter_geography/2012/geography_2012_4_18_12.csv.gz
252,/srv/data/twitter_geography/2012/geography_2012_4_18_13.csv.gz
253,/srv/data/twitter_geography/2012/geography_2012_4_18_17.csv.gz
254,/srv/data/twitter_geography/2012/geography_2012_4_18_21.csv.gz
255,/srv/data/twitter_geography/2012/geography_2012_4_19_01.csv.gz
256,/srv/data/twitter_geography/2012/geography_2012_4_19_03.csv.gz
257,/srv/data/twitter_geography/2012/geography_2012_4_19_04.csv.gz
258,/srv/data/twitter_geography/2012/geography_2012_4_19_06.csv.gz
259,/srv/data/twitter_geography/2012/geography_2012_4_19_08.csv.gz
260,/srv/data/twitter_geography/2012/geography_2012_4_19_10.csv.gz
261,/srv/data/twitter_geography/2012/geography_2012_4_19_13.csv.gz
262,/srv/data/twitter_geography/2012/geography_2012_4_19_15.csv.gz
263,/srv/data/twitter_geography/2012/geography_2012_4_19_17.csv.gz
264,/srv/data/twitter_geography/2012/geography_2012_4_19_18.csv.gz
265,/srv/data/twitter_geography/2012/geography_2012_4_19_19.csv.gz
266,/srv/data/twitter_geography/2012/geography_2012_4_19_20.csv.gz
267,/srv/data/twitter_geography/2012/geography_2012_4_19_21.csv.gz
268,/srv/data/twitter_geography/2012/geography_2012_4_20_03.csv.gz
269,/srv/data/twitter_geography/2012/geography_2012_4_20_04.csv.gz
270,/srv/data/twitter_geography/2012/geography_2012_4_20_05.csv.gz
271,/srv/data/twitter_geography/2012/geography_2012_4_20_06.csv.gz
272,/srv/data/twitter_geography/2012/geography_2012_4_20_07.csv.gz
273,/srv/data/twitter_geography/2012/geography_2012_4_20_08.csv.gz
274,/srv/data/twitter_geography/2012/geography_2012_4_20_10.csv.gz
275,/srv/data/twitter_geography/2012/geography_2012_4_20_11.csv.gz
276,/srv/data/twitter_geography/2012/geography_2012_4_20_14.csv.gz
277,/srv/data/twitter_geography/2012/geography_2012_4_20_15.csv.gz
278,/srv/data/twitter_geography/2012/geography_2012_4_20_17.csv.gz
279,/srv/data/twitter_geography/2012/geography_2012_4_20_18.csv.gz
280,/srv/data/twitter_geography/2012/geography_2012_4_20_20.csv.gz
281,/srv/data/twitter_geography/2012/geography_2012_4_20_23.csv.gz
282,/srv/data/twitter_geography/2012/geography_2012_4_21_03.csv.gz
283,/srv/data/twitter_geography/2012/geography_2012_4_21_06.csv.gz
284,/srv/data/twitter_geography/2012/geography_2012_4_21_07.csv.gz
285,/srv/data/twitter_geography/2012/geography_2012_4_21_09.csv.gz
286,/srv/data/twitter_geography/2012/geography_2012_4_21_11.csv.gz
287,/srv/data/twitter_geography/2012/geography_2012_4_21_13.csv.gz
288,/srv/data/twitter_geography/2012/geography_2012_4_21_15.csv.gz
289,/srv/data/twitter_geography/2012/geography_2012_4_21_16.csv.gz
290,/srv/data/twitter_geography/2012/geography_2012_4_21_19.csv.gz
291,/srv/data/twitter_geography/2012/geography_2012_4_21_22.csv.gz
292,/srv/data/twitter_geography/2012/geography_2012_4_21_23.csv.gz
293,/srv/data/twitter_geography/2012/geography_2012_4_22_03.csv.gz
294,/srv/data/twitter_geography/2012/geography_2012_4_22_04.csv.gz
295,/srv/data/twitter_geography/2012/geography_2012_4_22_05.csv.gz
296,/srv/data/twitter_geography/2012/geography_2012_4_22_06.csv.gz
297,/srv/data/twitter_geography/2012/geography_2012_4_22_07.csv.gz
298,/srv/data/twitter_geography/2012/geography_2012_4_22_10.csv.gz
299,/srv/data/twitter_geography/2012/geography_2012_4_22_11.csv.gz
300,/srv/data/twitter_geography/2012/geography_2012_4_22_12.csv.gz
301,/srv/data/twitter_geography/2012/geography_2012_4_22_13.csv.gz
302,/srv/data/twitter_geography/2012/geography_2012_4_22_14.csv.gz
303,/srv/data/twitter_geography/2012/geography_2012_4_22_16.csv.gz
304,/srv/data/twitter_geography/2012/geography_2012_4_22_17.csv.gz
305,/srv/data/twitter_geography/2012/geography_2012_4_23_00.csv.gz
306,/srv/data/twitter_geography/2012/geography_2012_4_23_01.csv.gz
307,/srv/data/twitter_geography/2012/geography_2012_4_23_03.csv.gz
308,/srv/data/twitter_geography/2012/geography_2012_4_23_04.csv.gz
309,/srv/data/twitter_geography/2012/geography_2012_4_23_05.csv.gz
310,/srv/data/twitter_geography/2012/geography_2012_4_23_06.csv.gz
311,/srv/data/twitter_geography/2012/geography_2012_4_23_08.csv.gz
312,/srv/data/twitter_geography/2012/geography_2012_4_23_09.csv.gz
313,/srv/data/twitter_geography/2012/geography_2012_4_23_10.csv.gz
314,/srv/data/twitter_geography/2012/geography_2012_4_23_12.csv.gz
315,/srv/data/twitter_geography/2012/geography_2012_4_23_14.csv.gz
316,/srv/data/twitter_geography/2012/geography_2012_4_23_22.csv.gz
317,/srv/data/twitter_geography/2012/geography_2012_4_24_01.csv.gz
318,/srv/data/twitter_geography/2012/geography_2012_4_24_03.csv.gz
319,/srv/data/twitter_geography/2012/geography_2012_4_24_04.csv.gz
320,/srv/data/twitter_geography/2012/geography_2012_4_24_05.csv.gz
321,/srv/data/twitter_geography/2012/geography_2012_4_24_06.csv.gz
322,/srv/data/twitter_geography/2012/geography_2012_4_24_07.csv.gz
323,/srv/data/twitter_geography/2012/geography_2012_4_24_08.csv.gz
324,/srv/data/twitter_geography/2012/geography_2012_4_24_14.csv.gz
325,/srv/data/twitter_geography/2012/geography_2012_4_24_16.csv.gz
326,/srv/data/twitter_geography/2012/geography_2012_4_24_18.csv.gz
327,/srv/data/twitter_geography/2012/geography_2012_4_25_10.csv.gz
328,/srv/data/twitter_geography/2012/geography_2012_4_25_13.csv.gz
329,/srv/data/twitter_geography/2012/geography_2012_4_25_14.csv.gz
330,/srv/data/twitter_geography/2012/geography_2012_4_25_16.csv.gz
331,/srv/data/twitter_geography/2012/geography_2012_4_26_00.csv.gz
332,/srv/data/twitter_geography/2012/geography_2012_4_26_01.csv.gz
333,/srv/data/twitter_geography/2012/geography_2012_4_26_02.csv.gz
334,/srv/data/twitter_geography/2012/geography_2012_4_26_03.csv.gz
335,/srv/data/twitter_geography/2012/geography_2012_4_26_04.csv.gz
336,/srv/data/twitter_geography/2012/geography_2012_4_26_07.csv.gz
337,/srv/data/twitter_geography/2012/geography_2012_4_26_09.csv.gz
338,/srv/data/twitter_geography/2012/geography_2012_4_26_13.csv.gz
339,/srv/data/twitter_geography/2012/geography_2012_4_26_15.csv.gz
340,/srv/data/twitter_geography/2012/geography_2012_4_27_01.csv.gz
341,/srv/data/twitter_geography/2012/geography_2012_4_27_03.csv.gz
342,/srv/data/twitter_geography/2012/geography_2012_4_27_06.csv.gz
343,/srv/data/twitter_geography/2012/geography_2012_4_27_07.csv.gz
344,/srv/data/twitter_geography/2012/geography_2012_4_27_18.csv.gz
345,/srv/data/twitter_geography/2012/geography_2012_4_27_23.csv.gz
346,/srv/data/twitter_geography/2012/geography_2012_4_28_01.csv.gz
347,/srv/data/twitter_geography/2012/geography_2012_4_28_02.csv.gz
348,/srv/data/twitter_geography/2012/geography_2012_4_28_05.csv.gz
349,/srv/data/twitter_geography/2012/geography_2012_4_28_07.csv.gz
350,/srv/data/twitter_geography/2012/geography_2012_4_28_08.csv.gz
351,/srv/data/twitter_geography/2012/geography_2012_4_28_10.csv.gz
352,/srv/data/twitter_geography/2012/geography_2012_4_28_12.csv.gz
353,/srv/data/twitter_geography/2012/geography_2012_4_28_19.csv.gz
354,/srv/data/twitter_geography/2012/geography_2012_4_29_06.csv.gz
355,/srv/data/twitter_geography/2012/geography_2012_4_29_10.csv.gz
356,/srv/data/twitter_geography/2012/geography_2012_4_30_06.csv.gz
357,/srv/data/twitter_geography/2012/geography_2012_4_30_09.csv.gz
358,/srv/data/twitter_geography/2012/geography_2012_9_01_00.csv.gz
359,/srv/data/twitter_geography/2012/geography_2012_9_01_01.csv.gz
360,/srv/data/twitter_geography/2012/geography_2012_9_01_02.csv.gz
361,/srv/data/twitter_geography/2012/geography_2012_10_01_01.csv.gz
362,/srv/data/twitter_geography/2012/geography_2012_10_01_02.csv.gz
363,/srv/data/twitter_geography/2012/geography_2012_10_01_03.csv.gz
364,/srv/data/twitter_geography/2012/geography_2012_10_01_04.csv.gz
365,/srv/data/twitter_geography/2012/geography_2012_10_01_05.csv.gz
366,/srv/data/twitter_geography/2012/geography_2012_10_01_06.csv.gz
367,/srv/data/twitter_geography/2012/geography_2012_10_01_07.csv.gz
368,/srv/data/twitter_geography/2012/geography_2012_10_01_08.csv.gz
369,/srv/data/twitter_geography/2012/geography_2012_10_01_09.csv.gz
370,/srv/data/twitter_geography/2012/geography_2012_10_01_10.csv.gz
371,/srv/data/twitter_geography/2012/geography_2012_10_01_12.csv.gz
372,/srv/data/twitter_geography/2012/geography_2012_10_01_13.csv.gz
373,/srv/data/twitter_geography/2012/geography_2012_10_01_14.csv.gz
374,/srv/data/twitter_geography/2012/geography_2012_10_01_15.csv.gz
375,/srv/data/twitter_geography/2012/geography_2012_10_01_16.csv.gz
376,/srv/data/twitter_geography/2012/geography_2012_10_01_17.csv.gz
377,/srv/data/twitter_geography/2012/geography_2012_10_01_18.csv.gz
378,/srv/data/twitter_geography/2012/geography_2012_10_01_19.csv.gz
379,/srv/data/twitter_geography/2012/geography_2012_10_01_20.csv.gz
380,/srv/data/twitter_geography/2012/geography_2012_10_01_21.csv.gz
381,/srv/data/twitter_geography/2012/geography_2012_10_01_22.csv.gz
382,/srv/data/twitter_geography/2012/geography_2012_10_01_23.csv.gz
383,/srv/data/twitter_geography/2012/geography_2012_10_02_00.csv.gz
384,/srv/data/twitter_geography/2012/geography_2012_10_02_01.csv.gz
385,/srv/data/twitter_geography/2012/geography_2012_10_02_02.csv.gz
386,/srv/data/twitter_geography/2012/geography_2012_10_02_03.csv.gz
387,/srv/data/twitter_geography/2012/geography_2012_10_02_04.csv.gz
