,corrupted_files
25,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_8_23_22.csv.gz
26,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_8_28_15.csv.gz
27,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_8_30_22.csv.gz
28,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_01_00.csv.gz
29,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_01_01.csv.gz
30,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_01_02.csv.gz
31,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_01_03.csv.gz
32,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_01_04.csv.gz
33,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_01_05.csv.gz
34,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_01_06.csv.gz
35,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_01_07.csv.gz
36,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_01_08.csv.gz
37,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_01_10.csv.gz
38,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_01_11.csv.gz
39,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_02_00.csv.gz
40,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_02_01.csv.gz
41,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_02_02.csv.gz
42,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_02_03.csv.gz
43,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_02_04.csv.gz
44,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_02_05.csv.gz
45,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_02_06.csv.gz
46,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_03_00.csv.gz
47,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_03_01.csv.gz
48,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_03_02.csv.gz
49,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_03_03.csv.gz
50,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_03_04.csv.gz
51,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_04_01.csv.gz
52,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_04_02.csv.gz
53,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_04_03.csv.gz
54,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_04_04.csv.gz
55,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_05_14.csv.gz
56,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_05_15.csv.gz
57,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_05_16.csv.gz
58,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_05_17.csv.gz
59,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_05_18.csv.gz
60,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_06_00.csv.gz
61,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_06_01.csv.gz
62,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_06_02.csv.gz
63,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_06_03.csv.gz
64,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_06_04.csv.gz
65,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_06_05.csv.gz
66,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_06_06.csv.gz
67,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_06_22.csv.gz
68,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_08_00.csv.gz
69,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_08_01.csv.gz
70,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_08_02.csv.gz
71,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_08_03.csv.gz
72,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_08_06.csv.gz
73,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_09_00.csv.gz
74,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_09_01.csv.gz
75,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_09_02.csv.gz
76,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_09_03.csv.gz
77,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_09_04.csv.gz
78,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_09_05.csv.gz
79,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_10_13.csv.gz
80,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_10_14.csv.gz
81,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_10_16.csv.gz
82,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_10_17.csv.gz
83,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_10_18.csv.gz
84,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_10_19.csv.gz
85,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_10_20.csv.gz
86,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_16_00.csv.gz
87,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_16_01.csv.gz
88,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_16_02.csv.gz
89,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_16_03.csv.gz
90,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_16_04.csv.gz
91,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_16_05.csv.gz
92,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_16_06.csv.gz
93,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_9_20_22.csv.gz
94,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_10_04_22.csv.gz
95,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_10_26_00.csv.gz
96,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_10_26_01.csv.gz
97,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_10_26_02.csv.gz
98,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_10_26_03.csv.gz
99,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_10_26_04.csv.gz
100,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_10_26_05.csv.gz
101,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_12_23_23.csv.gz
102,/srv/data/twitter_sentiment/2020/bert_sentiment_2020_12_28_23.csv.gz
