,year,month,day,num_geo_posts,num_sent_posts,num_common_posts
93,2015,4,4,0,0,0
94,2015,4,5,0,0,0
95,2015,4,6,0,0,0
96,2015,4,7,0,0,0
97,2015,4,8,0,0,0
98,2015,4,9,0,0,0
99,2015,4,10,0,0,0
100,2015,4,11,0,0,0
101,2015,4,12,0,0,0
102,2015,4,13,0,0,0
103,2015,4,14,0,0,0
104,2015,4,15,0,0,0
105,2015,4,16,0,0,0
106,2015,4,17,0,0,0
107,2015,4,18,0,0,0
108,2015,4,19,0,0,0
109,2015,4,20,0,0,0
110,2015,4,21,0,0,0
111,2015,4,22,0,0,0
112,2015,4,23,0,0,0
113,2015,4,24,0,0,0
114,2015,4,25,0,0,0
115,2015,4,26,0,0,0
116,2015,4,27,0,0,0
117,2015,4,28,0,0,0
118,2015,4,29,0,0,0
119,2015,4,30,0,0,0
120,2015,5,1,0,0,0
121,2015,5,2,0,0,0
122,2015,5,3,0,0,0
123,2015,5,4,0,0,0
124,2015,5,5,0,0,0
125,2015,5,6,0,0,0
126,2015,5,7,0,0,0
127,2015,5,8,0,0,0
128,2015,5,9,0,0,0
129,2015,5,10,0,0,0
130,2015,5,11,0,0,0
131,2015,5,12,0,0,0
132,2015,5,13,0,0,0
133,2015,5,14,0,0,0
134,2015,5,15,0,0,0
135,2015,5,16,0,0,0
136,2015,5,17,0,0,0
137,2015,5,18,0,0,0
138,2015,5,19,0,0,0
139,2015,5,20,0,0,0
140,2015,5,21,0,0,0
141,2015,5,22,0,0,0
142,2015,5,23,0,0,0
143,2015,5,24,0,0,0
144,2015,5,25,0,0,0
145,2015,5,26,0,0,0
146,2015,5,27,0,0,0
147,2015,5,28,0,0,0
148,2015,5,29,0,0,0
149,2015,5,30,0,0,0
150,2015,5,31,0,0,0
151,2015,6,1,0,0,0
152,2015,6,2,0,0,0
153,2015,6,3,0,0,0
154,2015,6,4,0,0,0
155,2015,6,5,0,0,0
156,2015,6,6,0,0,0
157,2015,6,7,0,0,0
158,2015,6,8,0,0,0
159,2015,6,9,0,0,0
160,2015,6,10,0,0,0
161,2015,6,11,0,0,0
162,2015,6,12,0,0,0
163,2015,6,13,0,0,0
164,2015,6,14,0,0,0
165,2015,6,15,0,0,0
166,2015,6,16,0,0,0
167,2015,6,17,0,0,0
168,2015,6,18,0,0,0
169,2015,6,19,0,0,0
170,2015,6,20,0,0,0
171,2015,6,21,0,0,0
172,2015,6,22,0,0,0
173,2015,6,23,0,0,0
174,2015,6,24,0,0,0
175,2015,6,25,0,0,0
176,2015,6,26,0,0,0
177,2015,6,27,0,0,0
178,2015,6,28,0,0,0
179,2015,6,29,0,0,0
180,2015,6,30,0,0,0
181,2015,7,1,0,0,0
182,2015,7,2,0,0,0
183,2015,7,3,0,0,0
184,2015,7,4,0,0,0
185,2015,7,5,0,0,0
186,2015,7,6,0,0,0
187,2015,7,7,0,0,0
188,2015,7,8,0,0,0
189,2015,7,9,0,0,0
190,2015,7,10,0,0,0
191,2015,7,11,0,0,0
192,2015,7,12,0,0,0
193,2015,7,13,0,0,0
194,2015,7,14,0,0,0
195,2015,7,15,0,0,0
196,2015,7,16,0,0,0
197,2015,7,17,0,0,0
198,2015,7,18,0,0,0
199,2015,7,19,0,0,0
200,2015,7,20,0,0,0
201,2015,7,21,0,0,0
202,2015,7,22,0,0,0
203,2015,7,23,0,0,0
204,2015,7,24,0,0,0
205,2015,7,25,0,0,0
206,2015,7,26,0,0,0
207,2015,7,27,0,0,0
208,2015,7,28,0,0,0
209,2015,7,29,0,0,0
210,2015,7,30,0,0,0
211,2015,7,31,0,0,0
212,2015,8,1,0,0,0
213,2015,8,2,0,0,0
214,2015,8,3,0,0,0
215,2015,8,4,0,0,0
216,2015,8,5,0,0,0
217,2015,8,6,0,0,0
218,2015,8,7,0,0,0
219,2015,8,8,0,0,0
220,2015,8,9,0,0,0
221,2015,8,10,0,0,0
222,2015,8,11,0,0,0
223,2015,8,12,0,0,0
224,2015,8,13,0,0,0
225,2015,8,14,0,0,0
226,2015,8,15,0,0,0
227,2015,8,16,0,0,0
228,2015,8,17,0,0,0
229,2015,8,18,0,0,0
230,2015,8,19,0,0,0
231,2015,8,20,0,0,0
232,2015,8,21,0,0,0
233,2015,8,22,0,0,0
234,2015,8,23,0,0,0
235,2015,8,24,0,0,0
236,2015,8,25,0,0,0
237,2015,8,26,0,0,0
238,2015,8,27,0,0,0
239,2015,8,28,0,0,0
240,2015,8,29,0,0,0
241,2015,8,30,0,0,0
242,2015,8,31,0,0,0
243,2015,9,1,0,0,0
244,2015,9,2,0,0,0
245,2015,9,3,0,0,0
246,2015,9,4,0,0,0
247,2015,9,5,0,0,0
248,2015,9,6,0,0,0
249,2015,9,7,0,0,0
250,2015,9,8,0,0,0
251,2015,9,9,0,0,0
252,2015,9,10,0,0,0
253,2015,9,11,0,0,0
254,2015,9,12,0,0,0
255,2015,9,13,0,0,0
256,2015,9,14,0,0,0
257,2015,9,15,0,0,0
258,2015,9,16,0,0,0
259,2015,9,17,0,0,0
260,2015,9,18,0,0,0
261,2015,9,19,0,0,0
262,2015,9,20,0,0,0
263,2015,9,21,0,0,0
264,2015,9,22,0,0,0
265,2015,9,23,0,0,0
266,2015,9,24,0,0,0
267,2015,9,25,0,0,0
268,2015,9,26,0,0,0
269,2015,9,27,0,0,0
270,2015,9,28,0,0,0
271,2015,9,29,0,0,0
272,2015,9,30,0,0,0
273,2015,10,1,0,0,0
274,2015,10,2,0,0,0
275,2015,10,3,0,0,0
276,2015,10,4,0,0,0
277,2015,10,5,0,0,0
278,2015,10,6,0,0,0
279,2015,10,7,0,0,0
280,2015,10,8,0,0,0
281,2015,10,9,0,0,0
282,2015,10,10,0,0,0
283,2015,10,11,0,0,0
284,2015,10,12,0,0,0
285,2015,10,13,0,0,0
286,2015,10,14,0,0,0
287,2015,10,15,0,0,0
288,2015,10,16,0,0,0
289,2015,10,17,0,0,0
290,2015,10,18,0,0,0
291,2015,10,19,0,0,0
292,2015,10,20,0,0,0
293,2015,10,21,0,0,0
294,2015,10,22,0,0,0
295,2015,10,23,0,0,0
296,2015,10,24,0,0,0
297,2015,10,25,0,0,0
298,2015,10,26,0,0,0
299,2015,10,27,0,0,0
300,2015,10,28,0,0,0
301,2015,10,29,0,0,0
302,2015,10,30,0,0,0
303,2015,10,31,0,0,0
304,2015,11,1,0,0,0
305,2015,11,2,0,0,0
306,2015,11,3,0,0,0
307,2015,11,4,0,0,0
308,2015,11,5,0,0,0
309,2015,11,6,0,0,0
310,2015,11,7,0,0,0
311,2015,11,8,0,0,0
312,2015,11,9,0,0,0
313,2015,11,10,0,0,0
314,2015,11,11,0,0,0
315,2015,11,12,0,0,0
316,2015,11,13,0,0,0
317,2015,11,14,0,0,0
318,2015,11,15,0,0,0
319,2015,11,16,0,0,0
320,2015,11,17,0,0,0
321,2015,11,18,0,0,0
322,2015,11,19,0,0,0
323,2015,11,20,0,0,0
324,2015,11,21,0,0,0
325,2015,11,22,0,0,0
326,2015,11,23,0,0,0
327,2015,11,24,0,0,0
328,2015,11,25,0,0,0
329,2015,11,26,0,0,0
330,2015,11,27,0,0,0
331,2015,11,28,0,0,0
332,2015,11,29,0,0,0
333,2015,11,30,0,0,0
334,2015,12,1,0,0,0
335,2015,12,2,0,0,0
336,2015,12,3,0,0,0
337,2015,12,4,0,0,0
338,2015,12,5,0,0,0
339,2015,12,6,0,0,0
340,2015,12,7,0,0,0
341,2015,12,8,0,0,0
342,2015,12,9,0,0,0
343,2015,12,10,0,0,0
344,2015,12,11,0,0,0
345,2015,12,12,0,0,0
346,2015,12,13,0,0,0
347,2015,12,14,0,0,0
348,2015,12,15,0,0,0
349,2015,12,16,0,0,0
350,2015,12,17,0,0,0
351,2015,12,18,0,0,0
352,2015,12,19,0,0,0
353,2015,12,20,0,0,0
354,2015,12,21,0,0,0
355,2015,12,22,0,0,0
356,2015,12,23,0,0,0
357,2015,12,24,0,0,0
358,2015,12,25,0,0,0
359,2015,12,26,0,0,0
360,2015,12,27,0,0,0
361,2015,12,28,0,0,0
362,2015,12,29,0,0,0
363,2015,12,30,0,0,0
364,2015,12,31,0,0,0
